station_nbr	record_date	mean_daily_flow_cfs	published_status	estimated	revised	download_date
11495600	10-25-2009	3.9 	Published			02-06-2015 11:43
11495600	10-26-2009	3.8 	Published			02-06-2015 11:43
11495600	10-27-2009	3.8 	Published			02-06-2015 11:43
11495600	10-28-2009	3.9 	Published			02-06-2015 11:43
11495600	10-29-2009	3.8 	Published			02-06-2015 11:43
11495600	10-30-2009	3.9 	Published			02-06-2015 11:43
11495600	10-31-2009	3.9 	Published			02-06-2015 11:43
11495600	11-01-2009	3.9 	Published			02-06-2015 11:43
11495600	11-02-2009	3.8 	Published			02-06-2015 11:43
11495600	11-03-2009	3.8 	Published			02-06-2015 11:43
11495600	11-04-2009	3.7 	Published			02-06-2015 11:43
11495600	11-05-2009	3.7 	Published			02-06-2015 11:43
11495600	11-06-2009	3.8 	Published			02-06-2015 11:43
11495600	11-07-2009	4.5 	Published			02-06-2015 11:43
11495600	11-08-2009	4.6 	Published			02-06-2015 11:43
11495600	11-09-2009	4.2 	Published			02-06-2015 11:43
11495600	11-10-2009	5.0 	Published			02-06-2015 11:43
11495600	11-11-2009	5.9 	Published			02-06-2015 11:43
11495600	11-12-2009	23   	Published			02-06-2015 11:43
11495600	11-13-2009	17   	Published	Estimated		02-06-2015 11:43
11495600	11-14-2009	13   	Published	Estimated		02-06-2015 11:43
11495600	11-15-2009	14   	Published	Estimated		02-06-2015 11:43
11495600	11-16-2009	17   	Published			02-06-2015 11:43
11495600	11-17-2009	17   	Published			02-06-2015 11:43
11495600	11-18-2009	17   	Published			02-06-2015 11:43
11495600	11-19-2009	12   	Published			02-06-2015 11:43
11495600	11-20-2009	15   	Published			02-06-2015 11:43
11495600	11-21-2009	16   	Published			02-06-2015 11:43
11495600	11-22-2009	16   	Published			02-06-2015 11:43
11495600	11-23-2009	13   	Published	Estimated		02-06-2015 11:43
11495600	11-24-2009	14   	Published	Estimated		02-06-2015 11:43
11495600	11-25-2009	13   	Published	Estimated		02-06-2015 11:43
11495600	11-26-2009	12   	Published	Estimated		02-06-2015 11:43
11495600	11-27-2009	19   	Published			02-06-2015 11:43
11495600	11-28-2009	15   	Published	Estimated		02-06-2015 11:43
11495600	11-29-2009	10   	Published	Estimated		02-06-2015 11:43
11495600	11-30-2009	12   	Published	Estimated		02-06-2015 11:43
11495600	12-01-2009	11   	Published	Estimated		02-06-2015 11:43
11495600	12-02-2009	17   	Published			02-06-2015 11:43
11495600	12-03-2009	14   	Published			02-06-2015 11:43
11495600	12-04-2009	13   	Published	Estimated		02-06-2015 11:43
11495600	12-05-2009	11   	Published	Estimated		02-06-2015 11:43
11495600	12-06-2009	8.7 	Published	Estimated		02-06-2015 11:43
11495600	12-07-2009	8.0 	Published	Estimated		02-06-2015 11:43
11495600	12-08-2009	7.6 	Published	Estimated		02-06-2015 11:43
11495600	12-09-2009	8.7 	Published	Estimated		02-06-2015 11:43
11495600	12-10-2009	14   	Published	Estimated		02-06-2015 11:43
11495600	12-11-2009	23   	Published	Estimated		02-06-2015 11:43
11495600	12-12-2009	34   	Published			02-06-2015 11:43
11495600	12-13-2009	46   	Published			02-06-2015 11:43
11495600	12-14-2009	44   	Published			02-06-2015 11:43
11495600	12-15-2009	39   	Published			02-06-2015 11:43
11495600	12-16-2009	41   	Published	Estimated		02-06-2015 11:43
11495600	12-17-2009	34   	Published			02-06-2015 11:43
11495600	12-18-2009	31   	Published			02-06-2015 11:43
11495600	12-19-2009	28   	Published			02-06-2015 11:43
11495600	12-20-2009	26   	Published			02-06-2015 11:43
11495600	12-21-2009	24   	Published			02-06-2015 11:43
11495600	12-22-2009	20   	Published	Estimated		02-06-2015 11:43
11495600	12-23-2009	15   	Published	Estimated		02-06-2015 11:43
11495600	12-24-2009	16   	Published	Estimated		02-06-2015 11:43
11495600	12-25-2009	19   	Published	Estimated		02-06-2015 11:43
11495600	12-26-2009	20   	Published	Estimated		02-06-2015 11:43
11495600	12-27-2009	24   	Published	Estimated		02-06-2015 11:43
11495600	12-28-2009	24   	Published	Estimated		02-06-2015 11:43
11495600	12-29-2009	19   	Published	Estimated		02-06-2015 11:43
11495600	12-30-2009	18   	Published	Estimated		02-06-2015 11:43
11495600	12-31-2009	19   	Published	Estimated		02-06-2015 11:43
11495600	01-01-2010	29   	Published	Estimated		02-06-2015 11:43
11495600	01-02-2010	39   	Published	Estimated		02-06-2015 11:43
11495600	01-03-2010	33   	Published	Estimated		02-06-2015 11:43
11495600	01-04-2010	32   	Published			02-06-2015 11:43
11495600	01-05-2010	30   	Published			02-06-2015 11:43
11495600	01-06-2010	34   	Published			02-06-2015 11:43
11495600	01-07-2010	43   	Published			02-06-2015 11:43
11495600	01-08-2010	39   	Published			02-06-2015 11:43
11495600	01-09-2010	34   	Published			02-06-2015 11:43
11495600	01-10-2010	32   	Published			02-06-2015 11:43
11495600	01-11-2010	27   	Published			02-06-2015 11:43
11495600	01-12-2010	28   	Published			02-06-2015 11:43
11495600	01-13-2010	58   	Published			02-06-2015 11:43
11495600	01-14-2010	54   	Published			02-06-2015 11:43
11495600	01-15-2010	34   	Published			02-06-2015 11:43
11495600	01-16-2010	28   	Published			02-06-2015 11:43
11495600	01-17-2010	25   	Published			02-06-2015 11:43
11495600	01-18-2010	24   	Published			02-06-2015 11:43
11495600	01-19-2010	23   	Published			02-06-2015 11:43
11495600	01-20-2010	22   	Published			02-06-2015 11:43
11495600	01-21-2010	20   	Published			02-06-2015 11:43
11495600	01-22-2010	19   	Published			02-06-2015 11:43
11495600	01-23-2010	18   	Published			02-06-2015 11:43
11495600	01-24-2010	16   	Published	Estimated		02-06-2015 11:43
11495600	01-25-2010	18   	Published	Estimated		02-06-2015 11:43
11495600	01-26-2010	29   	Published			02-06-2015 11:43
11495600	01-27-2010	37   	Published			02-06-2015 11:43
11495600	01-28-2010	30   	Published			02-06-2015 11:43
11495600	01-29-2010	30   	Published			02-06-2015 11:43
11495600	01-30-2010	29   	Published			02-06-2015 11:43
11495600	01-31-2010	33   	Published			02-06-2015 11:43
11495600	02-01-2010	30   	Published			02-06-2015 11:43
11495600	02-02-2010	25   	Published			02-06-2015 11:43
11495600	02-03-2010	32   	Published			02-06-2015 11:43
11495600	02-04-2010	44   	Published			02-06-2015 11:43
11495600	02-05-2010	49   	Published			02-06-2015 11:43
11495600	02-06-2010	56   	Published			02-06-2015 11:43
11495600	02-07-2010	44   	Published			02-06-2015 11:43
11495600	02-08-2010	35   	Published			02-06-2015 11:43
11495600	02-09-2010	31   	Published			02-06-2015 11:43
11495600	02-10-2010	27   	Published			02-06-2015 11:43
11495600	02-11-2010	25   	Published			02-06-2015 11:43
11495600	02-12-2010	25   	Published			02-06-2015 11:43
11495600	02-13-2010	33   	Published			02-06-2015 11:43
11495600	02-14-2010	48   	Published			02-06-2015 11:43
11495600	02-15-2010	65   	Published			02-06-2015 11:43
11495600	02-16-2010	80   	Published			02-06-2015 11:43
11495600	02-17-2010	81   	Published			02-06-2015 11:43
11495600	02-18-2010	67   	Published			02-06-2015 11:43
11495600	02-19-2010	50   	Published			02-06-2015 11:43
11495600	02-20-2010	40   	Published			02-06-2015 11:43
11495600	02-21-2010	31   	Published			02-06-2015 11:43
11495600	02-22-2010	24   	Published			02-06-2015 11:43
11495600	02-23-2010	25   	Published			02-06-2015 11:43
11495600	02-24-2010	28   	Published			02-06-2015 11:43
11495600	02-25-2010	25   	Published			02-06-2015 11:43
11495600	02-26-2010	25   	Published			02-06-2015 11:43
11495600	02-27-2010	43   	Published			02-06-2015 11:43
11495600	02-28-2010	48   	Published			02-06-2015 11:43
11495600	03-01-2010	40   	Published			02-06-2015 11:43
11495600	03-02-2010	39   	Published			02-06-2015 11:43
11495600	03-03-2010	43   	Published			02-06-2015 11:43
11495600	03-04-2010	40   	Published			02-06-2015 11:43
11495600	03-05-2010	36   	Published			02-06-2015 11:43
11495600	03-06-2010	33   	Published			02-06-2015 11:43
11495600	03-07-2010	33   	Published			02-06-2015 11:43
11495600	03-08-2010	34   	Published			02-06-2015 11:43
11495600	03-09-2010	34   	Published			02-06-2015 11:43
11495600	03-10-2010	32   	Published			02-06-2015 11:43
11495600	03-11-2010	29   	Published			02-06-2015 11:43
11495600	03-12-2010	29   	Published			02-06-2015 11:43
11495600	03-13-2010	29   	Published			02-06-2015 11:43
11495600	03-14-2010	28   	Published			02-06-2015 11:43
11495600	03-15-2010	33   	Published			02-06-2015 11:43
11495600	03-16-2010	33   	Published			02-06-2015 11:43
11495600	03-17-2010	40   	Published			02-06-2015 11:43
11495600	03-18-2010	49   	Published			02-06-2015 11:43
11495600	03-19-2010	47   	Published			02-06-2015 11:43
11495600	03-20-2010	46   	Published			02-06-2015 11:43
11495600	03-21-2010	51   	Published			02-06-2015 11:43
11495600	03-22-2010	52   	Published			02-06-2015 11:43
11495600	03-23-2010	48   	Published			02-06-2015 11:43
11495600	03-24-2010	46   	Published			02-06-2015 11:43
11495600	03-25-2010	50   	Published			02-06-2015 11:43
11495600	03-26-2010	52   	Published			02-06-2015 11:43
11495600	03-27-2010	46   	Published			02-06-2015 11:43
11495600	03-28-2010	44   	Published			02-06-2015 11:43
11495600	03-29-2010	43   	Published			02-06-2015 11:43
11495600	03-30-2010	64   	Published			02-06-2015 11:43
11495600	03-31-2010	73   	Published			02-06-2015 11:43
11495600	04-01-2010	65   	Published			02-06-2015 11:43
11495600	04-02-2010	63   	Published			02-06-2015 11:43
11495600	04-03-2010	53   	Published			02-06-2015 11:43
11495600	04-04-2010	50   	Published			02-06-2015 11:43
11495600	04-05-2010	52   	Published			02-06-2015 11:43
11495600	04-06-2010	65   	Published			02-06-2015 11:43
11495600	04-07-2010	86   	Published			02-06-2015 11:43
11495600	04-08-2010	123   	Published			02-06-2015 11:43
11495600	04-09-2010	87   	Published			02-06-2015 11:43
11495600	04-10-2010	73   	Published			02-06-2015 11:43
11495600	04-11-2010	70   	Published			02-06-2015 11:43
11495600	04-12-2010	70   	Published			02-06-2015 11:43
11495600	04-13-2010	75   	Published			02-06-2015 11:43
11495600	04-14-2010	78   	Published			02-06-2015 11:43
11495600	04-15-2010	74   	Published			02-06-2015 11:43
11495600	04-16-2010	71   	Published			02-06-2015 11:43
11495600	04-17-2010	76   	Published			02-06-2015 11:43
11495600	04-18-2010	87   	Published			02-06-2015 11:43
11495600	04-19-2010	96   	Published			02-06-2015 11:43
11495600	04-20-2010	104   	Published			02-06-2015 11:43
11495600	04-21-2010	121   	Published			02-06-2015 11:43
11495600	04-22-2010	154   	Published			02-06-2015 11:43
11495600	04-23-2010	136   	Published			02-06-2015 11:43
11495600	04-24-2010	129   	Published			02-06-2015 11:43
11495600	04-25-2010	124   	Published			02-06-2015 11:43
11495600	04-26-2010	130   	Published			02-06-2015 11:43
11495600	04-27-2010	181   	Published			02-06-2015 11:43
11495600	04-28-2010	259   	Published			02-06-2015 11:43
11495600	04-29-2010	215   	Published			02-06-2015 11:43
11495600	04-30-2010	178   	Published			02-06-2015 11:43
11495600	05-01-2010	153   	Published			02-06-2015 11:43
11495600	05-02-2010	143   	Published			02-06-2015 11:43
11495600	05-03-2010	139   	Published			02-06-2015 11:43
11495600	05-04-2010	136   	Published			02-06-2015 11:43
11495600	05-05-2010	134   	Published			02-06-2015 11:43
11495600	05-06-2010	122   	Published			02-06-2015 11:43
11495600	05-07-2010	112   	Published			02-06-2015 11:43
11495600	05-08-2010	119   	Published			02-06-2015 11:43
11495600	05-09-2010	124   	Published			02-06-2015 11:43
11495600	05-10-2010	156   	Published			02-06-2015 11:43
11495600	05-11-2010	238   	Published			02-06-2015 11:43
11495600	05-12-2010	214   	Published			02-06-2015 11:43
11495600	05-13-2010	179   	Published			02-06-2015 11:43
11495600	05-14-2010	167   	Published			02-06-2015 11:43
11495600	05-15-2010	162   	Published			02-06-2015 11:43
11495600	05-16-2010	161   	Published			02-06-2015 11:43
11495600	05-17-2010	167   	Published			02-06-2015 11:43
11495600	05-18-2010	171   	Published			02-06-2015 11:43
11495600	05-19-2010	167   	Published			02-06-2015 11:43
11495600	05-20-2010	164   	Published			02-06-2015 11:43
11495600	05-21-2010	157   	Published			02-06-2015 11:43
11495600	05-22-2010	148   	Published			02-06-2015 11:43
11495600	05-23-2010	141   	Published			02-06-2015 11:43
11495600	05-24-2010	132   	Published			02-06-2015 11:43
11495600	05-25-2010	116   	Published			02-06-2015 11:43
11495600	05-26-2010	119   	Published			02-06-2015 11:43
11495600	05-27-2010	115   	Published			02-06-2015 11:43
11495600	05-28-2010	102   	Published			02-06-2015 11:43
11495600	05-29-2010	88   	Published			02-06-2015 11:43
11495600	05-30-2010	88   	Published			02-06-2015 11:43
11495600	05-31-2010	92   	Published			02-06-2015 11:43
11495600	06-01-2010	97   	Published			02-06-2015 11:43
11495600	06-02-2010	110   	Published			02-06-2015 11:43
11495600	06-03-2010	154   	Published			02-06-2015 11:43
11495600	06-04-2010	191   	Published			02-06-2015 11:43
11495600	06-05-2010	208   	Published			02-06-2015 11:43
11495600	06-06-2010	187   	Published			02-06-2015 11:43
11495600	06-07-2010	169   	Published			02-06-2015 11:43
11495600	06-08-2010	152   	Published			02-06-2015 11:43
11495600	06-09-2010	144   	Published			02-06-2015 11:43
11495600	06-10-2010	139   	Published			02-06-2015 11:43
11495600	06-11-2010	133   	Published			02-06-2015 11:43
11495600	06-12-2010	117   	Published			02-06-2015 11:43
11495600	06-13-2010	113   	Published			02-06-2015 11:43
11495600	06-14-2010	94   	Published			02-06-2015 11:43
11495600	06-15-2010	94   	Published			02-06-2015 11:43
11495600	06-16-2010	86   	Published			02-06-2015 11:43
11495600	06-17-2010	84   	Published			02-06-2015 11:43
11495600	06-18-2010	80   	Published			02-06-2015 11:43
11495600	06-19-2010	73   	Published			02-06-2015 11:43
11495600	06-20-2010	72   	Published			02-06-2015 11:43
11495600	06-21-2010	67   	Published			02-06-2015 11:43
11495600	06-22-2010	46   	Published			02-06-2015 11:43
11495600	06-23-2010	47   	Published			02-06-2015 11:43
11495600	06-24-2010	48   	Published			02-06-2015 11:43
11495600	06-25-2010	48   	Published			02-06-2015 11:43
11495600	06-26-2010	42   	Published			02-06-2015 11:43
11495600	06-27-2010	45   	Published			02-06-2015 11:43
11495600	06-28-2010	41   	Published			02-06-2015 11:43
11495600	06-29-2010	25   	Published			02-06-2015 11:43
11495600	06-30-2010	25   	Published			02-06-2015 11:43
11495600	07-01-2010	23   	Published			02-06-2015 11:43
11495600	07-02-2010	19   	Published			02-06-2015 11:43
11495600	07-03-2010	18   	Published			02-06-2015 11:43
11495600	07-04-2010	18   	Published			02-06-2015 11:43
11495600	07-05-2010	16   	Published			02-06-2015 11:43
11495600	07-06-2010	14   	Published			02-06-2015 11:43
11495600	07-07-2010	20   	Published			02-06-2015 11:43
11495600	07-08-2010	23   	Published			02-06-2015 11:43
11495600	07-09-2010	21   	Published			02-06-2015 11:43
11495600	07-10-2010	21   	Published			02-06-2015 11:43
11495600	07-11-2010	19   	Published			02-06-2015 11:43
11495600	07-12-2010	16   	Published			02-06-2015 11:43
11495600	07-13-2010	12   	Published			02-06-2015 11:43
11495600	07-14-2010	7.5 	Published			02-06-2015 11:43
11495600	07-15-2010	6.6 	Published			02-06-2015 11:43
11495600	07-16-2010	5.6 	Published			02-06-2015 11:43
11495600	07-17-2010	9.9 	Published			02-06-2015 11:43
11495600	07-18-2010	9.4 	Published			02-06-2015 11:43
11495600	07-19-2010	8.2 	Published			02-06-2015 11:43
11495600	07-20-2010	12   	Published			02-06-2015 11:43
11495600	07-21-2010	9.8 	Published			02-06-2015 11:43
11495600	07-22-2010	7.8 	Published			02-06-2015 11:43
11495600	07-23-2010	7.9 	Published			02-06-2015 11:43
11495600	07-24-2010	7.8 	Published			02-06-2015 11:43
11495600	07-25-2010	7.4 	Published			02-06-2015 11:43
11495600	07-26-2010	9.4 	Published			02-06-2015 11:43
11495600	07-27-2010	14   	Published			02-06-2015 11:43
11495600	07-28-2010	14   	Published			02-06-2015 11:43
11495600	07-29-2010	13   	Published			02-06-2015 11:43
11495600	07-30-2010	12   	Published			02-06-2015 11:43
11495600	07-31-2010	12   	Published			02-06-2015 11:43
11495600	08-01-2010	12   	Published			02-06-2015 11:43
11495600	08-02-2010	6.7 	Published			02-06-2015 11:43
11495600	08-03-2010	0.82	Published			02-06-2015 11:43
11495600	08-04-2010	0.69	Published			02-06-2015 11:43
11495600	08-05-2010	0.62	Published			02-06-2015 11:43
11495600	08-06-2010	0.75	Published			02-06-2015 11:43
11495600	08-07-2010	3.7 	Published			02-06-2015 11:43
11495600	08-08-2010	4.8 	Published			02-06-2015 11:43
11495600	08-09-2010	5.1 	Published			02-06-2015 11:43
11495600	08-10-2010	4.6 	Published			02-06-2015 11:43
11495600	08-11-2010	4.4 	Published			02-06-2015 11:43
11495600	08-12-2010	4.2 	Published			02-06-2015 11:43
11495600	08-13-2010	3.9 	Published			02-06-2015 11:43
11495600	08-14-2010	3.6 	Published			02-06-2015 11:43
11495600	08-15-2010	3.4 	Published			02-06-2015 11:43
11495600	08-16-2010	3.3 	Published			02-06-2015 11:43
11495600	08-17-2010	3.2 	Published			02-06-2015 11:43
11495600	08-18-2010	3.0 	Published			02-06-2015 11:43
11495600	08-19-2010	3.0 	Published			02-06-2015 11:43
11495600	08-20-2010	3.3 	Published			02-06-2015 11:43
11495600	08-21-2010	3.6 	Published			02-06-2015 11:43
11495600	08-22-2010	3.4 	Published			02-06-2015 11:43
11495600	08-23-2010	3.7 	Published			02-06-2015 11:43
11495600	08-24-2010	4.0 	Published			02-06-2015 11:43
11495600	08-25-2010	4.1 	Published			02-06-2015 11:43
11495600	08-26-2010	5.0 	Published			02-06-2015 11:43
11495600	08-27-2010	2.4 	Published			02-06-2015 11:43
11495600	08-28-2010	2.6 	Published			02-06-2015 11:43
11495600	08-29-2010	6.1 	Published			02-06-2015 11:43
11495600	08-30-2010	9.7 	Published			02-06-2015 11:43
11495600	08-31-2010	7.4 	Published			02-06-2015 11:43
11495600	09-01-2010	5.6 	Published			02-06-2015 11:43
11495600	09-02-2010	4.8 	Published			02-06-2015 11:43
11495600	09-03-2010	7.3 	Published			02-06-2015 11:43
11495600	09-04-2010	6.5 	Published			02-06-2015 11:43
11495600	09-05-2010	4.1 	Published			02-06-2015 11:43
11495600	09-06-2010	3.4 	Published			02-06-2015 11:43
11495600	09-07-2010	6.8 	Published			02-06-2015 11:43
11495600	09-08-2010	9.7 	Published			02-06-2015 11:43
11495600	09-09-2010	8.7 	Published			02-06-2015 11:43
11495600	09-10-2010	6.1 	Published			02-06-2015 11:43
11495600	09-11-2010	6.6 	Published			02-06-2015 11:43
11495600	09-12-2010	8.7 	Published			02-06-2015 11:43
11495600	09-13-2010	10   	Published			02-06-2015 11:43
11495600	09-14-2010	13   	Published			02-06-2015 11:43
11495600	09-15-2010	15   	Published			02-06-2015 11:43
11495600	09-16-2010	15   	Published			02-06-2015 11:43
11495600	09-17-2010	14   	Published			02-06-2015 11:43
11495600	09-18-2010	11   	Published			02-06-2015 11:43
11495600	09-19-2010	6.1 	Published			02-06-2015 11:43
11495600	09-20-2010	4.4 	Published			02-06-2015 11:43
11495600	09-21-2010	3.2 	Published			02-06-2015 11:43
11495600	09-22-2010	2.6 	Published			02-06-2015 11:43
11495600	09-23-2010	2.2 	Published			02-06-2015 11:43
11495600	09-24-2010	2.3 	Published			02-06-2015 11:43
11495600	09-25-2010	2.3 	Published			02-06-2015 11:43
11495600	09-26-2010	2.4 	Published			02-06-2015 11:43
11495600	09-27-2010	2.4 	Published			02-06-2015 11:43
11495600	09-28-2010	2.3 	Published			02-06-2015 11:43
11495600	09-29-2010	2.2 	Published			02-06-2015 11:43
11495600	09-30-2010	2.2 	Published			02-06-2015 11:43
11495600	10-01-2010	2.2 	Published			02-06-2015 11:43
11495600	10-02-2010	2.3 	Published			02-06-2015 11:43
11495600	10-03-2010	2.2 	Published			02-06-2015 11:43
11495600	10-04-2010	2.3 	Published			02-06-2015 11:43
11495600	10-05-2010	2.4 	Published			02-06-2015 11:43
11495600	10-06-2010	2.2 	Published			02-06-2015 11:43
11495600	10-07-2010	2.0 	Published			02-06-2015 11:43
11495600	10-08-2010	2.0 	Published			02-06-2015 11:43
11495600	10-09-2010	2.1 	Published			02-06-2015 11:43
11495600	10-10-2010	2.1 	Published			02-06-2015 11:43
11495600	10-11-2010	2.0 	Published			02-06-2015 11:43
11495600	10-12-2010	2.0 	Published			02-06-2015 11:43
11495600	10-13-2010	1.9 	Published			02-06-2015 11:43
11495600	10-14-2010	1.9 	Published			02-06-2015 11:43
11495600	10-15-2010	1.8 	Published			02-06-2015 11:43
11495600	10-16-2010	1.7 	Published			02-06-2015 11:43
11495600	10-17-2010	1.8 	Published			02-06-2015 11:43
11495600	10-18-2010	1.9 	Published			02-06-2015 11:43
11495600	10-19-2010	1.9 	Published			02-06-2015 11:43
11495600	10-20-2010	1.9 	Published			02-06-2015 11:43
11495600	10-21-2010	2.2 	Published			02-06-2015 11:43
11495600	10-22-2010	2.9 	Published			02-06-2015 11:43
11495600	10-23-2010	2.3 	Published			02-06-2015 11:43
11495600	10-24-2010	4.0 	Published			02-06-2015 11:43
11495600	10-25-2010	10   	Published			02-06-2015 11:43
11495600	10-26-2010	9.2 	Published			02-06-2015 11:43
11495600	10-27-2010	6.1 	Published			02-06-2015 11:43
11495600	10-28-2010	4.4 	Published			02-06-2015 11:43
11495600	10-29-2010	4.4 	Published			02-06-2015 11:43
11495600	10-30-2010	4.1 	Published			02-06-2015 11:43
11495600	10-31-2010	4.0 	Published			02-06-2015 11:43
11495600	11-01-2010	5.1 	Published			02-06-2015 11:43
11495600	11-02-2010	5.2 	Published			02-06-2015 11:43
11495600	11-03-2010	3.9 	Published			02-06-2015 11:43
11495600	11-04-2010	3.6 	Published			02-06-2015 11:43
11495600	11-05-2010	3.5 	Published			02-06-2015 11:43
11495600	11-06-2010	3.2 	Published			02-06-2015 11:43
11495600	11-07-2010	3.3 	Published			02-06-2015 11:43
11495600	11-08-2010	5.0 	Published			02-06-2015 11:43
11495600	11-09-2010	5.3 	Published			02-06-2015 11:43
11495600	11-10-2010	5.3 	Published			02-06-2015 11:43
11495600	11-11-2010	5.5 	Published			02-06-2015 11:43
11495600	11-12-2010	4.7 	Published			02-06-2015 11:43
11495600	11-13-2010	4.5 	Published			02-06-2015 11:43
11495600	11-14-2010	4.5 	Published			02-06-2015 11:43
11495600	11-15-2010	6.1 	Published			02-06-2015 11:43
11495600	11-16-2010	7.5 	Published			02-06-2015 11:43
11495600	11-17-2010	7.0 	Published			02-06-2015 11:43
11495600	11-18-2010	7.1 	Published			02-06-2015 11:43
11495600	11-19-2010	7.1 	Published			02-06-2015 11:43
11495600	11-20-2010	5.3 	Published			02-06-2015 11:43
11495600	11-21-2010	6.9 	Published			02-06-2015 11:43
11495600	11-22-2010	6.2 	Published			02-06-2015 11:43
11495600	11-23-2010	6.8 	Published			02-06-2015 11:43
11495600	11-24-2010	3.3 	Published			02-06-2015 11:43
11495600	11-25-2010	3.5 	Published			02-06-2015 11:43
11495600	11-26-2010	6.6 	Published			02-06-2015 11:43
11495600	11-27-2010	13   	Published			02-06-2015 11:43
11495600	11-28-2010	11   	Published			02-06-2015 11:43
11495600	11-29-2010	8.4 	Published			02-06-2015 11:43
11495600	11-30-2010	10   	Published			02-06-2015 11:43
11495600	12-01-2010	11   	Published			02-06-2015 11:43
11495600	12-02-2010	15   	Published			02-06-2015 11:43
11495600	12-03-2010	36   	Published			02-06-2015 11:43
11495600	12-04-2010	46   	Published			02-06-2015 11:43
11495600	12-05-2010	68   	Published			02-06-2015 11:43
11495600	12-06-2010	182   	Published			02-06-2015 11:43
11495600	12-07-2010	211   	Published			02-06-2015 11:43
11495600	12-08-2010	168   	Published			02-06-2015 11:43
11495600	12-09-2010	166   	Published			02-06-2015 11:43
11495600	12-10-2010	212   	Published			02-06-2015 11:43
11495600	12-11-2010	206   	Published			02-06-2015 11:43
11495600	12-12-2010	231   	Published			02-06-2015 11:43
11495600	12-13-2010	202   	Published			02-06-2015 11:43
11495600	12-14-2010	310   	Published	Estimated		02-06-2015 11:43
11495600	12-15-2010	225   	Published	Estimated		02-06-2015 11:43
11495600	12-16-2010	124   	Published	Estimated		02-06-2015 11:43
11495600	12-17-2010	78   	Published			02-06-2015 11:43
11495600	12-18-2010	81   	Published			02-06-2015 11:43
11495600	12-19-2010	76   	Published			02-06-2015 11:43
11495600	12-20-2010	70   	Published			02-06-2015 11:43
11495600	12-21-2010	59   	Published			02-06-2015 11:43
11495600	12-22-2010	55   	Published			02-06-2015 11:43
11495600	12-23-2010	55   	Published			02-06-2015 11:43
11495600	12-24-2010	53   	Published			02-06-2015 11:43
11495600	12-25-2010	55   	Published			02-06-2015 11:43
11495600	12-26-2010	76   	Published			02-06-2015 11:43
11495600	12-27-2010	68   	Published			02-06-2015 11:43
11495600	12-28-2010	71   	Published			02-06-2015 11:43
11495600	12-29-2010	84   	Published			02-06-2015 11:43
11495600	12-30-2010	95   	Published			02-06-2015 11:43
11495600	12-31-2010	74   	Published			02-06-2015 11:43
11495600	01-01-2011	77   	Published			02-06-2015 11:43
11495600	01-02-2011	76   	Published			02-06-2015 11:43
11495600	01-03-2011	56   	Published			02-06-2015 11:43
11495600	01-04-2011	50   	Published			02-06-2015 11:43
11495600	01-05-2011	56   	Published			02-06-2015 11:43
