station_nbr	record_date	mean_daily_flow_cfs	published_status	estimated	revised	download_date
11495900	12-23-2008	46   	Published			02-06-2015 11:41
11495900	12-24-2008	47   	Published			02-06-2015 11:41
11495900	12-25-2008	45   	Published			02-06-2015 11:41
11495900	12-26-2008	40   	Published			02-06-2015 11:41
11495900	12-27-2008	46   	Published			02-06-2015 11:41
11495900	12-28-2008	47   	Published			02-06-2015 11:41
11495900	12-29-2008	46   	Published			02-06-2015 11:41
11495900	12-30-2008	46   	Published			02-06-2015 11:41
11495900	12-31-2008	46   	Published			02-06-2015 11:41
11495900	01-01-2009	47   	Published			02-06-2015 11:41
11495900	01-02-2009	48   	Published			02-06-2015 11:41
11495900	01-03-2009	45   	Published			02-06-2015 11:41
11495900	01-04-2009	44   	Published			02-06-2015 11:41
11495900	01-05-2009	46   	Published			02-06-2015 11:41
11495900	01-06-2009	47   	Published			02-06-2015 11:41
11495900	01-07-2009	48   	Published			02-06-2015 11:41
11495900	01-08-2009	49   	Published			02-06-2015 11:41
11495900	01-09-2009	47   	Published			02-06-2015 11:41
11495900	01-10-2009	45   	Published			02-06-2015 11:41
11495900	01-11-2009	45   	Published			02-06-2015 11:41
11495900	01-12-2009	46   	Published			02-06-2015 11:41
11495900	01-13-2009	46   	Published			02-06-2015 11:41
11495900	01-14-2009	46   	Published			02-06-2015 11:41
11495900	01-15-2009	45   	Published			02-06-2015 11:41
11495900	01-16-2009	45   	Published			02-06-2015 11:41
11495900	01-17-2009	45   	Published			02-06-2015 11:41
11495900	01-18-2009	45   	Published			02-06-2015 11:41
11495900	01-19-2009	45   	Published			02-06-2015 11:41
11495900	01-20-2009	45   	Published			02-06-2015 11:41
11495900	01-21-2009	45   	Published			02-06-2015 11:41
11495900	01-22-2009	46   	Published			02-06-2015 11:41
11495900	01-23-2009	46   	Published			02-06-2015 11:41
11495900	01-24-2009	47   	Published			02-06-2015 11:41
11495900	01-25-2009	47   	Published			02-06-2015 11:41
11495900	01-26-2009	45   	Published			02-06-2015 11:41
11495900	01-27-2009	43   	Published			02-06-2015 11:41
11495900	01-28-2009	45   	Published			02-06-2015 11:41
11495900	01-29-2009	45   	Published			02-06-2015 11:41
11495900	01-30-2009	44   	Published			02-06-2015 11:41
11495900	01-31-2009	44   	Published			02-06-2015 11:41
11495900	02-01-2009	44   	Published			02-06-2015 11:41
11495900	02-02-2009	44   	Published			02-06-2015 11:41
11495900	02-03-2009	44   	Published			02-06-2015 11:41
11495900	02-04-2009	45   	Published			02-06-2015 11:41
11495900	02-05-2009	45   	Published			02-06-2015 11:41
11495900	02-06-2009	45   	Published			02-06-2015 11:41
11495900	02-07-2009	45   	Published			02-06-2015 11:41
11495900	02-08-2009	44   	Published			02-06-2015 11:41
11495900	02-09-2009	44   	Published			02-06-2015 11:41
11495900	02-10-2009	44   	Published			02-06-2015 11:41
11495900	02-11-2009	44   	Published			02-06-2015 11:41
11495900	02-12-2009	44   	Published			02-06-2015 11:41
11495900	02-13-2009	44   	Published			02-06-2015 11:41
11495900	02-14-2009	43   	Published			02-06-2015 11:41
11495900	02-15-2009	43   	Published			02-06-2015 11:41
11495900	02-16-2009	43   	Published			02-06-2015 11:41
11495900	02-17-2009	43   	Published			02-06-2015 11:41
11495900	02-18-2009	42   	Published			02-06-2015 11:41
11495900	02-19-2009	41   	Published			02-06-2015 11:41
11495900	02-20-2009	42   	Published			02-06-2015 11:41
11495900	02-21-2009	42   	Published			02-06-2015 11:41
11495900	02-22-2009	45   	Published			02-06-2015 11:41
11495900	02-23-2009	48   	Published			02-06-2015 11:41
11495900	02-24-2009	51   	Published			02-06-2015 11:41
11495900	02-25-2009	49   	Published			02-06-2015 11:41
11495900	02-26-2009	46   	Published			02-06-2015 11:41
11495900	02-27-2009	44   	Published			02-06-2015 11:41
11495900	02-28-2009	46   	Published			02-06-2015 11:41
11495900	03-01-2009	49   	Published			02-06-2015 11:41
11495900	03-02-2009	56   	Published			02-06-2015 11:41
11495900	03-03-2009	57   	Published			02-06-2015 11:41
11495900	03-04-2009	54   	Published			02-06-2015 11:41
11495900	03-05-2009	54   	Published			02-06-2015 11:41
11495900	03-06-2009	52   	Published			02-06-2015 11:41
11495900	03-07-2009	49   	Published			02-06-2015 11:41
11495900	03-08-2009	52   	Published			02-06-2015 11:41
11495900	03-09-2009	48   	Published			02-06-2015 11:41
11495900	03-10-2009	51   	Published			02-06-2015 11:41
11495900	03-11-2009	49   	Published			02-06-2015 11:41
11495900	03-12-2009	50   	Published			02-06-2015 11:41
11495900	03-13-2009	49   	Published			02-06-2015 11:41
11495900	03-14-2009	50   	Published			02-06-2015 11:41
11495900	03-15-2009	49   	Published			02-06-2015 11:41
11495900	03-16-2009	48   	Published			02-06-2015 11:41
11495900	03-17-2009	50   	Published			02-06-2015 11:41
11495900	03-18-2009	50   	Published			02-06-2015 11:41
11495900	03-19-2009	50   	Published			02-06-2015 11:41
11495900	03-20-2009	52   	Published			02-06-2015 11:41
11495900	03-21-2009	56   	Published			02-06-2015 11:41
11495900	03-22-2009	54   	Published			02-06-2015 11:41
11495900	03-23-2009	47   	Published			02-06-2015 11:41
11495900	03-24-2009	52   	Published			02-06-2015 11:41
11495900	03-25-2009	49   	Published			02-06-2015 11:41
11495900	03-26-2009	48   	Published			02-06-2015 11:41
11495900	03-27-2009	48   	Published			02-06-2015 11:41
11495900	03-28-2009	52   	Published			02-06-2015 11:41
11495900	03-29-2009	54   	Published			02-06-2015 11:41
11495900	03-30-2009	50   	Published			02-06-2015 11:41
11495900	03-31-2009	52   	Published			02-06-2015 11:41
11495900	04-01-2009	48   	Published			02-06-2015 11:41
11495900	04-02-2009	49   	Published			02-06-2015 11:41
11495900	04-03-2009	47   	Published			02-06-2015 11:41
11495900	04-04-2009	44   	Published			02-06-2015 11:41
11495900	04-05-2009	46   	Published			02-06-2015 11:41
11495900	04-06-2009	49   	Published			02-06-2015 11:41
11495900	04-07-2009	56   	Published			02-06-2015 11:41
11495900	04-08-2009	63   	Published			02-06-2015 11:41
11495900	04-09-2009	62   	Published			02-06-2015 11:41
11495900	04-10-2009	59   	Published			02-06-2015 11:41
11495900	04-11-2009	60   	Published			02-06-2015 11:41
11495900	04-12-2009	64   	Published			02-06-2015 11:41
11495900	04-13-2009	74   	Published			02-06-2015 11:41
11495900	04-14-2009	75   	Published			02-06-2015 11:41
11495900	04-15-2009	70   	Published			02-06-2015 11:41
11495900	04-16-2009	65   	Published			02-06-2015 11:41
11495900	04-17-2009	66   	Published			02-06-2015 11:41
11495900	04-18-2009	80   	Published			02-06-2015 11:41
11495900	04-19-2009	105   	Published			02-06-2015 11:41
11495900	04-20-2009	143   	Published			02-06-2015 11:41
11495900	04-21-2009	201   	Published			02-06-2015 11:41
11495900	04-22-2009	293   	Published			02-06-2015 11:41
11495900	04-23-2009	363   	Published			02-06-2015 11:41
11495900	04-24-2009	347   	Published			02-06-2015 11:41
11495900	04-25-2009	330   	Published			02-06-2015 11:41
11495900	04-26-2009	328   	Published			02-06-2015 11:41
11495900	04-27-2009	331   	Published			02-06-2015 11:41
11495900	04-28-2009	310   	Published			02-06-2015 11:41
11495900	04-29-2009	264   	Published			02-06-2015 11:41
11495900	04-30-2009	221   	Published			02-06-2015 11:41
11495900	05-01-2009	251   	Published			02-06-2015 11:41
11495900	05-02-2009	356   	Published			02-06-2015 11:41
11495900	05-03-2009	411   	Published			02-06-2015 11:41
11495900	05-04-2009	377   	Published			02-06-2015 11:41
11495900	05-05-2009	477   	Published			02-06-2015 11:41
11495900	05-06-2009	564   	Published			02-06-2015 11:41
11495900	05-07-2009	460   	Published			02-06-2015 11:41
11495900	05-08-2009	432   	Published			02-06-2015 11:41
11495900	05-09-2009	394   	Published			02-06-2015 11:41
11495900	05-10-2009	376   	Published			02-06-2015 11:41
11495900	05-11-2009	356   	Published			02-06-2015 11:41
11495900	05-12-2009	326   	Published			02-06-2015 11:41
11495900	05-13-2009	323   	Published			02-06-2015 11:41
11495900	05-14-2009	314   	Published			02-06-2015 11:41
11495900	05-15-2009	323   	Published			02-06-2015 11:41
11495900	05-16-2009	298   	Published			02-06-2015 11:41
11495900	05-17-2009	229   	Published			02-06-2015 11:41
11495900	05-18-2009	227   	Published			02-06-2015 11:41
11495900	05-19-2009	243   	Published			02-06-2015 11:41
11495900	05-20-2009	230   	Published			02-06-2015 11:41
11495900	05-21-2009	220   	Published			02-06-2015 11:41
11495900	05-22-2009	208   	Published			02-06-2015 11:41
11495900	05-23-2009	200   	Published			02-06-2015 11:41
11495900	05-24-2009	202   	Published			02-06-2015 11:41
11495900	05-25-2009	194   	Published			02-06-2015 11:41
11495900	05-26-2009	182   	Published			02-06-2015 11:41
11495900	05-27-2009	171   	Published			02-06-2015 11:41
11495900	05-28-2009	168   	Published			02-06-2015 11:41
11495900	05-29-2009	155   	Published			02-06-2015 11:41
11495900	05-30-2009	167   	Published			02-06-2015 11:41
11495900	05-31-2009	153   	Published			02-06-2015 11:41
11495900	06-01-2009	151   	Published			02-06-2015 11:41
11495900	06-02-2009	161   	Published			02-06-2015 11:41
11495900	06-03-2009	161   	Published			02-06-2015 11:41
11495900	06-04-2009	166   	Published			02-06-2015 11:41
11495900	06-05-2009	159   	Published			02-06-2015 11:41
11495900	06-06-2009	165   	Published			02-06-2015 11:41
11495900	06-07-2009	151   	Published			02-06-2015 11:41
11495900	06-08-2009	141   	Published			02-06-2015 11:41
11495900	06-09-2009	135   	Published			02-06-2015 11:41
11495900	06-10-2009	140   	Published			02-06-2015 11:41
11495900	06-11-2009	145   	Published			02-06-2015 11:41
11495900	06-12-2009	124   	Published			02-06-2015 11:41
11495900	06-13-2009	119   	Published			02-06-2015 11:41
11495900	06-14-2009	113   	Published			02-06-2015 11:41
11495900	06-15-2009	113   	Published			02-06-2015 11:41
11495900	06-16-2009	80   	Published			02-06-2015 11:41
11495900	06-17-2009	70   	Published			02-06-2015 11:41
11495900	06-18-2009	79   	Published			02-06-2015 11:41
11495900	06-19-2009	78   	Published			02-06-2015 11:41
11495900	06-20-2009	67   	Published			02-06-2015 11:41
11495900	06-21-2009	105   	Published			02-06-2015 11:41
11495900	06-22-2009	88   	Published			02-06-2015 11:41
11495900	06-23-2009	81   	Published			02-06-2015 11:41
11495900	06-24-2009	76   	Published			02-06-2015 11:41
11495900	06-25-2009	71   	Published			02-06-2015 11:41
11495900	06-26-2009	67   	Published			02-06-2015 11:41
11495900	06-27-2009	47   	Published			02-06-2015 11:41
11495900	06-28-2009	40   	Published			02-06-2015 11:41
11495900	06-29-2009	38   	Published			02-06-2015 11:41
11495900	06-30-2009	36   	Published			02-06-2015 11:41
11495900	07-01-2009	35   	Published			02-06-2015 11:41
11495900	07-02-2009	36   	Published			02-06-2015 11:41
11495900	07-03-2009	34   	Published			02-06-2015 11:41
11495900	07-04-2009	31   	Published			02-06-2015 11:41
11495900	07-05-2009	28   	Published			02-06-2015 11:41
11495900	07-06-2009	27   	Published			02-06-2015 11:41
11495900	07-07-2009	28   	Published			02-06-2015 11:41
11495900	07-08-2009	28   	Published			02-06-2015 11:41
11495900	07-09-2009	27   	Published			02-06-2015 11:41
11495900	07-10-2009	28   	Published			02-06-2015 11:41
11495900	07-11-2009	38   	Published			02-06-2015 11:41
11495900	07-12-2009	26   	Published			02-06-2015 11:41
11495900	07-13-2009	24   	Published			02-06-2015 11:41
11495900	07-14-2009	23   	Published			02-06-2015 11:41
11495900	07-15-2009	34   	Published			02-06-2015 11:41
11495900	07-16-2009	54   	Published			02-06-2015 11:41
11495900	07-17-2009	54   	Published			02-06-2015 11:41
11495900	07-18-2009	52   	Published			02-06-2015 11:41
11495900	07-19-2009	54   	Published			02-06-2015 11:41
11495900	07-20-2009	54   	Published			02-06-2015 11:41
11495900	07-21-2009	53   	Published			02-06-2015 11:41
11495900	07-22-2009	51   	Published			02-06-2015 11:41
11495900	07-23-2009	50   	Published			02-06-2015 11:41
11495900	07-24-2009	48   	Published			02-06-2015 11:41
11495900	07-25-2009	48   	Published			02-06-2015 11:41
11495900	07-26-2009	47   	Published			02-06-2015 11:41
11495900	07-27-2009	46   	Published			02-06-2015 11:41
11495900	07-28-2009	46   	Published			02-06-2015 11:41
11495900	07-29-2009	46   	Published			02-06-2015 11:41
11495900	07-30-2009	48   	Published			02-06-2015 11:41
11495900	07-31-2009	46   	Published			02-06-2015 11:41
11495900	08-01-2009	48   	Published			02-06-2015 11:41
11495900	08-02-2009	51   	Published			02-06-2015 11:41
11495900	08-03-2009	51   	Published			02-06-2015 11:41
11495900	08-04-2009	49   	Published			02-06-2015 11:41
11495900	08-05-2009	51   	Published			02-06-2015 11:41
11495900	08-06-2009	54   	Published			02-06-2015 11:41
11495900	08-07-2009	60   	Published			02-06-2015 11:41
11495900	08-08-2009	56   	Published			02-06-2015 11:41
11495900	08-09-2009	51   	Published			02-06-2015 11:41
11495900	08-10-2009	50   	Published			02-06-2015 11:41
11495900	08-11-2009	47   	Published			02-06-2015 11:41
11495900	08-12-2009	47   	Published			02-06-2015 11:41
11495900	08-13-2009	47   	Published			02-06-2015 11:41
11495900	08-14-2009	47   	Published			02-06-2015 11:41
11495900	08-15-2009	47   	Published			02-06-2015 11:41
11495900	08-16-2009	47   	Published			02-06-2015 11:41
11495900	08-17-2009	52   	Published			02-06-2015 11:41
11495900	08-18-2009	50   	Published			02-06-2015 11:41
11495900	08-19-2009	49   	Published			02-06-2015 11:41
11495900	08-20-2009	48   	Published			02-06-2015 11:41
11495900	08-21-2009	48   	Published			02-06-2015 11:41
11495900	08-22-2009	49   	Published			02-06-2015 11:41
11495900	08-23-2009	39   	Published			02-06-2015 11:41
11495900	08-24-2009	35   	Published			02-06-2015 11:41
11495900	08-25-2009	35   	Published			02-06-2015 11:41
11495900	08-26-2009	35   	Published			02-06-2015 11:41
11495900	08-27-2009	35   	Published			02-06-2015 11:41
11495900	08-28-2009	36   	Published			02-06-2015 11:41
11495900	08-29-2009	36   	Published			02-06-2015 11:41
11495900	08-30-2009	50   	Published			02-06-2015 11:41
11495900	08-31-2009	57   	Published			02-06-2015 11:41
11495900	09-01-2009	58   	Published			02-06-2015 11:41
11495900	09-02-2009	60   	Published			02-06-2015 11:41
11495900	09-03-2009	62   	Published			02-06-2015 11:41
11495900	09-04-2009	66   	Published			02-06-2015 11:41
11495900	09-05-2009	66   	Published			02-06-2015 11:41
11495900	09-06-2009	69   	Published			02-06-2015 11:41
11495900	09-07-2009	69   	Published			02-06-2015 11:41
11495900	09-08-2009	68   	Published			02-06-2015 11:41
11495900	09-09-2009	44   	Published			02-06-2015 11:41
11495900	09-10-2009	52   	Published			02-06-2015 11:41
11495900	09-11-2009	51   	Published			02-06-2015 11:41
11495900	09-12-2009	46   	Published			02-06-2015 11:41
11495900	09-13-2009	47   	Published			02-06-2015 11:41
11495900	09-14-2009	38   	Published			02-06-2015 11:41
11495900	09-15-2009	34   	Published			02-06-2015 11:41
11495900	09-16-2009	34   	Published			02-06-2015 11:41
11495900	09-17-2009	34   	Published			02-06-2015 11:41
11495900	09-18-2009	51   	Published			02-06-2015 11:41
11495900	09-19-2009	49   	Published			02-06-2015 11:41
11495900	09-20-2009	58   	Published			02-06-2015 11:41
11495900	09-21-2009	56   	Published			02-06-2015 11:41
11495900	09-22-2009	60   	Published			02-06-2015 11:41
11495900	09-23-2009	43   	Published			02-06-2015 11:41
11495900	09-24-2009	47   	Published			02-06-2015 11:41
11495900	09-25-2009	47   	Published			02-06-2015 11:41
11495900	09-26-2009	52   	Published			02-06-2015 11:41
11495900	09-27-2009	46   	Published			02-06-2015 11:41
11495900	09-28-2009	40   	Published			02-06-2015 11:41
11495900	09-29-2009	40   	Published			02-06-2015 11:41
11495900	09-30-2009	56   	Published			02-06-2015 11:41
11495900	10-01-2009	47   	Published			02-06-2015 11:41
11495900	10-02-2009	52   	Published			02-06-2015 11:41
11495900	10-03-2009	46   	Published			02-06-2015 11:41
11495900	10-04-2009	56   	Published			02-06-2015 11:41
11495900	10-05-2009	46   	Published			02-06-2015 11:41
11495900	10-06-2009	41   	Published			02-06-2015 11:41
11495900	10-07-2009	42   	Published			02-06-2015 11:41
11495900	10-08-2009	41   	Published			02-06-2015 11:41
11495900	10-09-2009	40   	Published			02-06-2015 11:41
11495900	10-10-2009	41   	Published			02-06-2015 11:41
11495900	10-11-2009	41   	Published			02-06-2015 11:41
11495900	10-12-2009	40   	Published			02-06-2015 11:41
11495900	10-13-2009	42   	Published			02-06-2015 11:41
11495900	10-14-2009	55   	Published			02-06-2015 11:41
11495900	10-15-2009	52   	Published			02-06-2015 11:41
11495900	10-16-2009	43   	Published			02-06-2015 11:41
11495900	10-17-2009	43   	Published			02-06-2015 11:41
11495900	10-18-2009	42   	Published			02-06-2015 11:41
11495900	10-19-2009	44   	Published			02-06-2015 11:41
11495900	10-20-2009	44   	Published			02-06-2015 11:41
11495900	10-21-2009	42   	Published			02-06-2015 11:41
11495900	10-22-2009	42   	Published			02-06-2015 11:41
11495900	10-23-2009	42   	Published			02-06-2015 11:41
11495900	10-24-2009	41   	Published			02-06-2015 11:41
11495900	10-25-2009	42   	Published			02-06-2015 11:41
11495900	10-26-2009	44   	Published			02-06-2015 11:41
11495900	10-27-2009	43   	Published			02-06-2015 11:41
11495900	10-28-2009	42   	Published			02-06-2015 11:41
11495900	10-29-2009	43   	Published			02-06-2015 11:41
11495900	10-30-2009	43   	Published			02-06-2015 11:41
11495900	10-31-2009	42   	Published			02-06-2015 11:41
11495900	11-01-2009	43   	Published			02-06-2015 11:41
11495900	11-02-2009	42   	Published			02-06-2015 11:41
11495900	11-03-2009	42   	Published			02-06-2015 11:41
11495900	11-04-2009	44   	Published			02-06-2015 11:41
11495900	11-05-2009	42   	Published			02-06-2015 11:41
11495900	11-06-2009	47   	Published			02-06-2015 11:41
11495900	11-07-2009	45   	Published			02-06-2015 11:41
11495900	11-08-2009	44   	Published			02-06-2015 11:41
11495900	11-09-2009	44   	Published			02-06-2015 11:41
11495900	11-10-2009	44   	Published			02-06-2015 11:41
11495900	11-11-2009	45   	Published			02-06-2015 11:41
11495900	11-12-2009	42   	Published			02-06-2015 11:41
11495900	11-13-2009	39   	Published			02-06-2015 11:41
11495900	11-14-2009	43   	Published			02-06-2015 11:41
11495900	11-15-2009	42   	Published			02-06-2015 11:41
11495900	11-16-2009	45   	Published			02-06-2015 11:41
11495900	11-17-2009	44   	Published			02-06-2015 11:41
11495900	11-18-2009	42   	Published			02-06-2015 11:41
11495900	11-19-2009	41   	Published			02-06-2015 11:41
11495900	11-20-2009	44   	Published			02-06-2015 11:41
11495900	11-21-2009	41   	Published			02-06-2015 11:41
11495900	11-22-2009	42   	Published			02-06-2015 11:41
11495900	11-23-2009	40   	Published			02-06-2015 11:41
11495900	11-24-2009	42   	Published			02-06-2015 11:41
11495900	11-25-2009	41   	Published			02-06-2015 11:41
11495900	11-26-2009	42   	Published			02-06-2015 11:41
11495900	11-27-2009	45   	Published			02-06-2015 11:41
11495900	11-28-2009	41   	Published			02-06-2015 11:41
11495900	11-29-2009	40   	Published			02-06-2015 11:41
