station_nbr	record_date	mean_daily_flow_cfs	published_status	estimated	revised	download_date
11500500	08-05-2009	106   	Published			02-06-2015 11:46
11500500	08-06-2009	102   	Published			02-06-2015 11:46
11500500	08-07-2009	123   	Published			02-06-2015 11:46
11500500	08-08-2009	125   	Published			02-06-2015 11:46
11500500	08-09-2009	150   	Published			02-06-2015 11:46
11500500	08-10-2009	144   	Published			02-06-2015 11:46
11500500	08-11-2009	133   	Published			02-06-2015 11:46
11500500	08-12-2009	121   	Published			02-06-2015 11:46
11500500	08-13-2009	111   	Published			02-06-2015 11:46
11500500	08-14-2009	106   	Published			02-06-2015 11:46
11500500	08-15-2009	108   	Published			02-06-2015 11:46
11500500	08-16-2009	97   	Published			02-06-2015 11:46
11500500	08-17-2009	101   	Published			02-06-2015 11:46
11500500	08-18-2009	110   	Published			02-06-2015 11:46
11500500	08-19-2009	107   	Published			02-06-2015 11:46
11500500	08-20-2009	131   	Published			02-06-2015 11:46
11500500	08-21-2009	130   	Published			02-06-2015 11:46
11500500	08-22-2009	121   	Published			02-06-2015 11:46
11500500	08-23-2009	119   	Published			02-06-2015 11:46
11500500	08-24-2009	113   	Published			02-06-2015 11:46
11500500	08-25-2009	108   	Published			02-06-2015 11:46
11500500	08-26-2009	109   	Published			02-06-2015 11:46
11500500	08-27-2009	114   	Published			02-06-2015 11:46
11500500	08-28-2009	109   	Published			02-06-2015 11:46
11500500	08-29-2009	110   	Published			02-06-2015 11:46
11500500	08-30-2009	113   	Published			02-06-2015 11:46
11500500	08-31-2009	123   	Published			02-06-2015 11:46
11500500	09-01-2009	133   	Published			02-06-2015 11:46
11500500	09-02-2009	129   	Published			02-06-2015 11:46
11500500	09-03-2009	117   	Published			02-06-2015 11:46
11500500	09-04-2009	112   	Published			02-06-2015 11:46
11500500	09-05-2009	115   	Published			02-06-2015 11:46
11500500	09-06-2009	116   	Published			02-06-2015 11:46
11500500	09-07-2009	116   	Published			02-06-2015 11:46
11500500	09-08-2009	115   	Published			02-06-2015 11:46
11500500	09-09-2009	115   	Published			02-06-2015 11:46
11500500	09-10-2009	116   	Published			02-06-2015 11:46
11500500	09-11-2009	115   	Published			02-06-2015 11:46
11500500	09-12-2009	115   	Published			02-06-2015 11:46
11500500	09-13-2009	120   	Published			02-06-2015 11:46
11500500	09-14-2009	125   	Published			02-06-2015 11:46
11500500	09-15-2009	128   	Published			02-06-2015 11:46
11500500	09-16-2009	130   	Published			02-06-2015 11:46
11500500	09-17-2009	137   	Published			02-06-2015 11:46
11500500	09-18-2009	145   	Published			02-06-2015 11:46
11500500	09-19-2009	141   	Published			02-06-2015 11:46
11500500	09-20-2009	132   	Published			02-06-2015 11:46
11500500	09-21-2009	135   	Published			02-06-2015 11:46
11500500	09-22-2009	144   	Published			02-06-2015 11:46
11500500	09-23-2009	134   	Published			02-06-2015 11:46
11500500	09-24-2009	134   	Published			02-06-2015 11:46
11500500	09-25-2009	140   	Published			02-06-2015 11:46
11500500	09-26-2009	147   	Published			02-06-2015 11:46
11500500	09-27-2009	153   	Published			02-06-2015 11:46
11500500	09-28-2009	153   	Published			02-06-2015 11:46
11500500	09-29-2009	153   	Published			02-06-2015 11:46
11500500	09-30-2009	161   	Published			02-06-2015 11:46
11500500	10-01-2009	173   	Published			02-06-2015 11:46
11500500	10-02-2009	172   	Published			02-06-2015 11:46
11500500	10-03-2009	176   	Published			02-06-2015 11:46
11500500	10-04-2009	190   	Published			02-06-2015 11:46
11500500	10-05-2009	194   	Published			02-06-2015 11:46
11500500	10-06-2009	205   	Published			02-06-2015 11:46
11500500	10-07-2009	197   	Published			02-06-2015 11:46
11500500	10-08-2009	192   	Published			02-06-2015 11:46
11500500	10-09-2009	192   	Published			02-06-2015 11:46
11500500	10-10-2009	194   	Published			02-06-2015 11:46
11500500	10-11-2009	193   	Published			02-06-2015 11:46
11500500	10-12-2009	198   	Published			02-06-2015 11:46
11500500	10-13-2009	211   	Published			02-06-2015 11:46
11500500	10-14-2009	228   	Published			02-06-2015 11:46
11500500	10-15-2009	235   	Published			02-06-2015 11:46
11500500	10-16-2009	248   	Published			02-06-2015 11:46
11500500	10-17-2009	243   	Published			02-06-2015 11:46
11500500	10-18-2009	236   	Published			02-06-2015 11:46
11500500	10-19-2009	232   	Published			02-06-2015 11:46
11500500	10-20-2009	230   	Published			02-06-2015 11:46
11500500	10-21-2009	229   	Published			02-06-2015 11:46
11500500	10-22-2009	229   	Published			02-06-2015 11:46
11500500	10-23-2009	225   	Published			02-06-2015 11:46
11500500	10-24-2009	226   	Published			02-06-2015 11:46
11500500	10-25-2009	225   	Published			02-06-2015 11:46
11500500	10-26-2009	225   	Published			02-06-2015 11:46
11500500	10-27-2009	221   	Published			02-06-2015 11:46
11500500	10-28-2009	229   	Published			02-06-2015 11:46
11500500	10-29-2009	228   	Published			02-06-2015 11:46
11500500	10-30-2009	220   	Published			02-06-2015 11:46
11500500	10-31-2009	221   	Published			02-06-2015 11:46
11500500	11-01-2009	217   	Published			02-06-2015 11:46
11500500	11-02-2009	218   	Published			02-06-2015 11:46
11500500	11-03-2009	218   	Published			02-06-2015 11:46
11500500	11-04-2009	218   	Published			02-06-2015 11:46
11500500	11-05-2009	222   	Published			02-06-2015 11:46
11500500	11-06-2009	223   	Published			02-06-2015 11:46
11500500	11-07-2009	226   	Published			02-06-2015 11:46
11500500	11-08-2009	227   	Published			02-06-2015 11:46
11500500	11-09-2009	229   	Published			02-06-2015 11:46
11500500	11-10-2009	227   	Published			02-06-2015 11:46
11500500	11-11-2009	227   	Published			02-06-2015 11:46
11500500	11-12-2009	233   	Published			02-06-2015 11:46
11500500	11-13-2009	239   	Published			02-06-2015 11:46
11500500	11-14-2009	246   	Published			02-06-2015 11:46
11500500	11-15-2009	234   	Published			02-06-2015 11:46
11500500	11-16-2009	230   	Published			02-06-2015 11:46
11500500	11-17-2009	233   	Published			02-06-2015 11:46
11500500	11-18-2009	239   	Published			02-06-2015 11:46
11500500	11-19-2009	239   	Published			02-06-2015 11:46
11500500	11-20-2009	234   	Published			02-06-2015 11:46
11500500	11-21-2009	233   	Published			02-06-2015 11:46
11500500	11-22-2009	243   	Published			02-06-2015 11:46
11500500	11-23-2009	240   	Published			02-06-2015 11:46
11500500	11-24-2009	236   	Published			02-06-2015 11:46
11500500	11-25-2009	236   	Published			02-06-2015 11:46
11500500	11-26-2009	236   	Published			02-06-2015 11:46
11500500	11-27-2009	239   	Published			02-06-2015 11:46
11500500	11-28-2009	245   	Published			02-06-2015 11:46
11500500	11-29-2009	250   	Published			02-06-2015 11:46
11500500	11-30-2009	234   	Published			02-06-2015 11:46
11500500	12-01-2009	229   	Published			02-06-2015 11:46
11500500	12-02-2009	232   	Published			02-06-2015 11:46
11500500	12-03-2009	230   	Published			02-06-2015 11:46
11500500	12-04-2009	221   	Published			02-06-2015 11:46
11500500	12-05-2009	237   	Published			02-06-2015 11:46
11500500	12-06-2009	223   	Published			02-06-2015 11:46
11500500	12-07-2009	216   	Published	Estimated		02-06-2015 11:46
11500500	12-08-2009	209   	Published	Estimated		02-06-2015 11:46
11500500	12-09-2009	206   	Published	Estimated		02-06-2015 11:46
11500500	12-10-2009	213   	Published	Estimated		02-06-2015 11:46
11500500	12-11-2009	221   	Published	Estimated		02-06-2015 11:46
11500500	12-12-2009	237   	Published	Estimated		02-06-2015 11:46
11500500	12-13-2009	246   	Published	Estimated		02-06-2015 11:46
11500500	12-14-2009	257   	Published	Estimated		02-06-2015 11:46
11500500	12-15-2009	261   	Published	Estimated		02-06-2015 11:46
11500500	12-16-2009	271   	Published	Estimated		02-06-2015 11:46
11500500	12-17-2009	262   	Published	Estimated		02-06-2015 11:46
11500500	12-18-2009	264   	Published	Estimated		02-06-2015 11:46
11500500	12-19-2009	270   	Published	Estimated		02-06-2015 11:46
11500500	12-20-2009	259   	Published	Estimated		02-06-2015 11:46
11500500	12-21-2009	239   	Published			02-06-2015 11:46
11500500	12-22-2009	241   	Published			02-06-2015 11:46
11500500	12-23-2009	234   	Published			02-06-2015 11:46
11500500	12-24-2009	227   	Published			02-06-2015 11:46
11500500	12-25-2009	254   	Published			02-06-2015 11:46
11500500	12-26-2009	291   	Published			02-06-2015 11:46
11500500	12-27-2009	255   	Published			02-06-2015 11:46
11500500	12-28-2009	264   	Published			02-06-2015 11:46
11500500	12-29-2009	283   	Published			02-06-2015 11:46
11500500	12-30-2009	253   	Published			02-06-2015 11:46
11500500	12-31-2009	238   	Published			02-06-2015 11:46
11500500	01-01-2010	238   	Published			02-06-2015 11:46
11500500	01-02-2010	258   	Published			02-06-2015 11:46
11500500	01-03-2010	286   	Published			02-06-2015 11:46
11500500	01-04-2010	263   	Published			02-06-2015 11:46
11500500	01-05-2010	239   	Published			02-06-2015 11:46
11500500	01-06-2010	241   	Published			02-06-2015 11:46
11500500	01-07-2010	256   	Published			02-06-2015 11:46
11500500	01-08-2010	271   	Published			02-06-2015 11:46
11500500	01-09-2010	271   	Published			02-06-2015 11:46
11500500	01-10-2010	265   	Published			02-06-2015 11:46
11500500	01-11-2010	260   	Published			02-06-2015 11:46
11500500	01-12-2010	264   	Published			02-06-2015 11:46
11500500	01-13-2010	285   	Published			02-06-2015 11:46
11500500	01-14-2010	297   	Published			02-06-2015 11:46
11500500	01-15-2010	310   	Published			02-06-2015 11:46
11500500	01-16-2010	290   	Published			02-06-2015 11:46
11500500	01-17-2010	282   	Published			02-06-2015 11:46
11500500	01-18-2010	279   	Published			02-06-2015 11:46
11500500	01-19-2010	282   	Published			02-06-2015 11:46
11500500	01-20-2010	276   	Published			02-06-2015 11:46
11500500	01-21-2010	269   	Published			02-06-2015 11:46
11500500	01-22-2010	266   	Published			02-06-2015 11:46
11500500	01-23-2010	258   	Published			02-06-2015 11:46
11500500	01-24-2010	257   	Published			02-06-2015 11:46
11500500	01-25-2010	259   	Published			02-06-2015 11:46
11500500	01-26-2010	264   	Published			02-06-2015 11:46
11500500	01-27-2010	289   	Published			02-06-2015 11:46
11500500	01-28-2010	305   	Published			02-06-2015 11:46
11500500	01-29-2010	291   	Published			02-06-2015 11:46
11500500	01-30-2010	286   	Published			02-06-2015 11:46
11500500	01-31-2010	290   	Published			02-06-2015 11:46
11500500	02-01-2010	289   	Published			02-06-2015 11:46
11500500	02-02-2010	281   	Published			02-06-2015 11:46
11500500	02-03-2010	276   	Published			02-06-2015 11:46
11500500	02-04-2010	288   	Published			02-06-2015 11:46
11500500	02-05-2010	311   	Published			02-06-2015 11:46
11500500	02-06-2010	328   	Published			02-06-2015 11:46
11500500	02-07-2010	340   	Published			02-06-2015 11:46
11500500	02-08-2010	322   	Published			02-06-2015 11:46
11500500	02-09-2010	296   	Published			02-06-2015 11:46
11500500	02-10-2010	279   	Published			02-06-2015 11:46
11500500	02-11-2010	267   	Published			02-06-2015 11:46
11500500	02-12-2010	270   	Published			02-06-2015 11:46
11500500	02-13-2010	275   	Published			02-06-2015 11:46
11500500	02-14-2010	277   	Published			02-06-2015 11:46
11500500	02-15-2010	284   	Published			02-06-2015 11:46
11500500	02-16-2010	307   	Published			02-06-2015 11:46
11500500	02-17-2010	326   	Published			02-06-2015 11:46
11500500	02-18-2010	375   	Published			02-06-2015 11:46
11500500	02-19-2010	452   	Published			02-06-2015 11:46
11500500	02-20-2010	416   	Published			02-06-2015 11:46
11500500	02-21-2010	371   	Published			02-06-2015 11:46
11500500	02-22-2010	330   	Published			02-06-2015 11:46
11500500	02-23-2010	300   	Published			02-06-2015 11:46
11500500	02-24-2010	290   	Published			02-06-2015 11:46
11500500	02-25-2010	294   	Published			02-06-2015 11:46
11500500	02-26-2010	288   	Published			02-06-2015 11:46
11500500	02-27-2010	282   	Published			02-06-2015 11:46
11500500	02-28-2010	289   	Published			02-06-2015 11:46
11500500	03-01-2010	311   	Published			02-06-2015 11:46
11500500	03-02-2010	326   	Published			02-06-2015 11:46
11500500	03-03-2010	325   	Published			02-06-2015 11:46
11500500	03-04-2010	324   	Published			02-06-2015 11:46
11500500	03-05-2010	320   	Published			02-06-2015 11:46
11500500	03-06-2010	307   	Published			02-06-2015 11:46
11500500	03-07-2010	301   	Published			02-06-2015 11:46
11500500	03-08-2010	294   	Published			02-06-2015 11:46
11500500	03-09-2010	293   	Published			02-06-2015 11:46
11500500	03-10-2010	291   	Published			02-06-2015 11:46
11500500	03-11-2010	285   	Published			02-06-2015 11:46
11500500	03-12-2010	285   	Published			02-06-2015 11:46
11500500	03-13-2010	283   	Published			02-06-2015 11:46
11500500	03-14-2010	281   	Published			02-06-2015 11:46
11500500	03-15-2010	273   	Published			02-06-2015 11:46
11500500	03-16-2010	272   	Published			02-06-2015 11:46
11500500	03-17-2010	277   	Published			02-06-2015 11:46
11500500	03-18-2010	283   	Published			02-06-2015 11:46
11500500	03-19-2010	291   	Published			02-06-2015 11:46
11500500	03-20-2010	295   	Published			02-06-2015 11:46
11500500	03-21-2010	288   	Published			02-06-2015 11:46
11500500	03-22-2010	294   	Published			02-06-2015 11:46
11500500	03-23-2010	307   	Published			02-06-2015 11:46
11500500	03-24-2010	302   	Published			02-06-2015 11:46
11500500	03-25-2010	294   	Published			02-06-2015 11:46
11500500	03-26-2010	301   	Published			02-06-2015 11:46
11500500	03-27-2010	307   	Published			02-06-2015 11:46
11500500	03-28-2010	297   	Published			02-06-2015 11:46
11500500	03-29-2010	287   	Published			02-06-2015 11:46
11500500	03-30-2010	305   	Published			02-06-2015 11:46
11500500	03-31-2010	325   	Published			02-06-2015 11:46
11500500	04-01-2010	348   	Published			02-06-2015 11:46
11500500	04-02-2010	360   	Published			02-06-2015 11:46
11500500	04-03-2010	361   	Published			02-06-2015 11:46
11500500	04-04-2010	355   	Published			02-06-2015 11:46
11500500	04-05-2010	309   	Published			02-06-2015 11:46
11500500	04-06-2010	311   	Published			02-06-2015 11:46
11500500	04-07-2010	334   	Published			02-06-2015 11:46
11500500	04-08-2010	347   	Published			02-06-2015 11:46
11500500	04-09-2010	421   	Published			02-06-2015 11:46
11500500	04-10-2010	480   	Published			02-06-2015 11:46
11500500	04-11-2010	430   	Published			02-06-2015 11:46
11500500	04-12-2010	391   	Published			02-06-2015 11:46
11500500	04-13-2010	377   	Published			02-06-2015 11:46
11500500	04-14-2010	376   	Published			02-06-2015 11:46
11500500	04-15-2010	374   	Published			02-06-2015 11:46
11500500	04-16-2010	371   	Published			02-06-2015 11:46
11500500	04-17-2010	362   	Published			02-06-2015 11:46
11500500	04-18-2010	357   	Published			02-06-2015 11:46
11500500	04-19-2010	370   	Published			02-06-2015 11:46
11500500	04-20-2010	394   	Published			02-06-2015 11:46
11500500	04-21-2010	434   	Published			02-06-2015 11:46
11500500	04-22-2010	468   	Published			02-06-2015 11:46
11500500	04-23-2010	495   	Published			02-06-2015 11:46
11500500	04-24-2010	535   	Published			02-06-2015 11:46
11500500	04-25-2010	543   	Published			02-06-2015 11:46
11500500	04-26-2010	522   	Published			02-06-2015 11:46
11500500	04-27-2010	545   	Published			02-06-2015 11:46
11500500	04-28-2010	623   	Published			02-06-2015 11:46
11500500	04-29-2010	768   	Published			02-06-2015 11:46
11500500	04-30-2010	950   	Published			02-06-2015 11:46
11500500	05-01-2010	940   	Published			02-06-2015 11:46
11500500	05-02-2010	823   	Published			02-06-2015 11:46
11500500	05-03-2010	707   	Published			02-06-2015 11:46
11500500	05-04-2010	652   	Published			02-06-2015 11:46
11500500	05-05-2010	640   	Published			02-06-2015 11:46
11500500	05-06-2010	635   	Published			02-06-2015 11:46
11500500	05-07-2010	616   	Published			02-06-2015 11:46
11500500	05-08-2010	582   	Published			02-06-2015 11:46
11500500	05-09-2010	582   	Published			02-06-2015 11:46
11500500	05-10-2010	606   	Published			02-06-2015 11:46
11500500	05-11-2010	658   	Published			02-06-2015 11:46
11500500	05-12-2010	757   	Published			02-06-2015 11:46
11500500	05-13-2010	879   	Published			02-06-2015 11:46
11500500	05-14-2010	925   	Published			02-06-2015 11:46
11500500	05-15-2010	867   	Published			02-06-2015 11:46
11500500	05-16-2010	806   	Published			02-06-2015 11:46
11500500	05-17-2010	784   	Published			02-06-2015 11:46
11500500	05-18-2010	773   	Published			02-06-2015 11:46
11500500	05-19-2010	792   	Published			02-06-2015 11:46
11500500	05-20-2010	793   	Published			02-06-2015 11:46
11500500	05-21-2010	788   	Published			02-06-2015 11:46
11500500	05-22-2010	793   	Published			02-06-2015 11:46
11500500	05-23-2010	789   	Published			02-06-2015 11:46
11500500	05-24-2010	776   	Published			02-06-2015 11:46
11500500	05-25-2010	753   	Published			02-06-2015 11:46
11500500	05-26-2010	725   	Published			02-06-2015 11:46
11500500	05-27-2010	691   	Published			02-06-2015 11:46
11500500	05-28-2010	672   	Published			02-06-2015 11:46
11500500	05-29-2010	636   	Published			02-06-2015 11:46
11500500	05-30-2010	593   	Published			02-06-2015 11:46
11500500	05-31-2010	540   	Published			02-06-2015 11:46
11500500	06-01-2010	522   	Published			02-06-2015 11:46
11500500	06-02-2010	546   	Published			02-06-2015 11:46
11500500	06-03-2010	579   	Published			02-06-2015 11:46
11500500	06-04-2010	664   	Published			02-06-2015 11:46
11500500	06-05-2010	785   	Published			02-06-2015 11:46
11500500	06-06-2010	903   	Published			02-06-2015 11:46
11500500	06-07-2010	1010   	Published			02-06-2015 11:46
11500500	06-08-2010	1040   	Published			02-06-2015 11:46
11500500	06-09-2010	1010   	Published			02-06-2015 11:46
11500500	06-10-2010	940   	Published			02-06-2015 11:46
11500500	06-11-2010	884   	Published			02-06-2015 11:46
11500500	06-12-2010	847   	Published			02-06-2015 11:46
11500500	06-13-2010	789   	Published			02-06-2015 11:46
11500500	06-14-2010	717   	Published			02-06-2015 11:46
11500500	06-15-2010	669   	Published			02-06-2015 11:46
11500500	06-16-2010	616   	Published			02-06-2015 11:46
11500500	06-17-2010	570   	Published			02-06-2015 11:46
11500500	06-18-2010	519   	Published			02-06-2015 11:46
11500500	06-19-2010	499   	Published			02-06-2015 11:46
11500500	06-20-2010	461   	Published			02-06-2015 11:46
11500500	06-21-2010	436   	Published			02-06-2015 11:46
11500500	06-22-2010	432   	Published			02-06-2015 11:46
11500500	06-23-2010	436   	Published			02-06-2015 11:46
11500500	06-24-2010	394   	Published			02-06-2015 11:46
11500500	06-25-2010	343   	Published	Estimated		02-06-2015 11:46
11500500	06-26-2010	330   	Published	Estimated		02-06-2015 11:46
11500500	06-27-2010	325   	Published	Estimated		02-06-2015 11:46
11500500	06-28-2010	310   	Published	Estimated		02-06-2015 11:46
11500500	06-29-2010	288   	Published	Estimated		02-06-2015 11:46
11500500	06-30-2010	307   	Published			02-06-2015 11:46
11500500	07-01-2010	282   	Published			02-06-2015 11:46
11500500	07-02-2010	275   	Published			02-06-2015 11:46
11500500	07-03-2010	258   	Published			02-06-2015 11:46
11500500	07-04-2010	250   	Published			02-06-2015 11:46
11500500	07-05-2010	236   	Published			02-06-2015 11:46
11500500	07-06-2010	222   	Published			02-06-2015 11:46
11500500	07-07-2010	208   	Published			02-06-2015 11:46
11500500	07-08-2010	200   	Published			02-06-2015 11:46
11500500	07-09-2010	210   	Published			02-06-2015 11:46
11500500	07-10-2010	216   	Published			02-06-2015 11:46
11500500	07-11-2010	172   	Published			02-06-2015 11:46
11500500	07-12-2010	159   	Published			02-06-2015 11:46
11500500	07-13-2010	146   	Published			02-06-2015 11:46
11500500	07-14-2010	144   	Published			02-06-2015 11:46
11500500	07-15-2010	135   	Published			02-06-2015 11:46
11500500	07-16-2010	120   	Published			02-06-2015 11:46
11500500	07-17-2010	116   	Published			02-06-2015 11:46
11500500	07-18-2010	111   	Published			02-06-2015 11:46
11500500	07-19-2010	112   	Published			02-06-2015 11:46
11500500	07-20-2010	116   	Published			02-06-2015 11:46
11500500	07-21-2010	104   	Published			02-06-2015 11:46
11500500	07-22-2010	105   	Published			02-06-2015 11:46
11500500	07-23-2010	107   	Published			02-06-2015 11:46
11500500	07-24-2010	101   	Published			02-06-2015 11:46
11500500	07-25-2010	95   	Published			02-06-2015 11:46
11500500	07-26-2010	108   	Published			02-06-2015 11:46
11500500	07-27-2010	116   	Published			02-06-2015 11:46
11500500	07-28-2010	133   	Published			02-06-2015 11:46
11500500	07-29-2010	113   	Published			02-06-2015 11:46
11500500	07-30-2010	102   	Published			02-06-2015 11:46
11500500	07-31-2010	92   	Published			02-06-2015 11:46
11500500	08-01-2010	89   	Published			02-06-2015 11:46
11500500	08-02-2010	88   	Published			02-06-2015 11:46
11500500	08-03-2010	94   	Published			02-06-2015 11:46
11500500	08-04-2010	93   	Published			02-06-2015 11:46
11500500	08-05-2010	81   	Published			02-06-2015 11:46
11500500	08-06-2010	76   	Published			02-06-2015 11:46
11500500	08-07-2010	65   	Published			02-06-2015 11:46
11500500	08-08-2010	57   	Published			02-06-2015 11:46
11500500	08-09-2010	62   	Published			02-06-2015 11:46
11500500	08-10-2010	73   	Published			02-06-2015 11:46
11500500	08-11-2010	79   	Published			02-06-2015 11:46
11500500	08-12-2010	89   	Published			02-06-2015 11:46
11500500	08-13-2010	82   	Published			02-06-2015 11:46
11500500	08-14-2010	80   	Published			02-06-2015 11:46
11500500	08-15-2010	76   	Published			02-06-2015 11:46
11500500	08-16-2010	74   	Published			02-06-2015 11:46
11500500	08-17-2010	76   	Published			02-06-2015 11:46
11500500	08-18-2010	77   	Published			02-06-2015 11:46
11500500	08-19-2010	80   	Published			02-06-2015 11:46
11500500	08-20-2010	65   	Published			02-06-2015 11:46
11500500	08-21-2010	65   	Published			02-06-2015 11:46
11500500	08-22-2010	65   	Published			02-06-2015 11:46
11500500	08-23-2010	61   	Published			02-06-2015 11:46
11500500	08-24-2010	59   	Published			02-06-2015 11:46
11500500	08-25-2010	62   	Published			02-06-2015 11:46
11500500	08-26-2010	66   	Published			02-06-2015 11:46
11500500	08-27-2010	79   	Published			02-06-2015 11:46
11500500	08-28-2010	86   	Published			02-06-2015 11:46
11500500	08-29-2010	102   	Published			02-06-2015 11:46
11500500	08-30-2010	119   	Published			02-06-2015 11:46
11500500	08-31-2010	113   	Published			02-06-2015 11:46
11500500	09-01-2010	115   	Published			02-06-2015 11:46
11500500	09-02-2010	118   	Published			02-06-2015 11:46
11500500	09-03-2010	112   	Published			02-06-2015 11:46
11500500	09-04-2010	100   	Published			02-06-2015 11:46
11500500	09-05-2010	88   	Published			02-06-2015 11:46
11500500	09-06-2010	85   	Published			02-06-2015 11:46
11500500	09-07-2010	84   	Published			02-06-2015 11:46
11500500	09-08-2010	101   	Published			02-06-2015 11:46
11500500	09-09-2010	97   	Published			02-06-2015 11:46
11500500	09-10-2010	95   	Published			02-06-2015 11:46
11500500	09-11-2010	98   	Published			02-06-2015 11:46
11500500	09-12-2010	104   	Published			02-06-2015 11:46
11500500	09-13-2010	115   	Published			02-06-2015 11:46
11500500	09-14-2010	111   	Published			02-06-2015 11:46
11500500	09-15-2010	107   	Published			02-06-2015 11:46
11500500	09-16-2010	122   	Published			02-06-2015 11:46
11500500	09-17-2010	125   	Published			02-06-2015 11:46
11500500	09-18-2010	128   	Published			02-06-2015 11:46
11500500	09-19-2010	133   	Published			02-06-2015 11:46
11500500	09-20-2010	147   	Published			02-06-2015 11:46
11500500	09-21-2010	146   	Published			02-06-2015 11:46
11500500	09-22-2010	140   	Published			02-06-2015 11:46
11500500	09-23-2010	130   	Published			02-06-2015 11:46
11500500	09-24-2010	135   	Published			02-06-2015 11:46
11500500	09-25-2010	131   	Published			02-06-2015 11:46
11500500	09-26-2010	129   	Published			02-06-2015 11:46
11500500	09-27-2010	134   	Published			02-06-2015 11:46
11500500	09-28-2010	136   	Published			02-06-2015 11:46
11500500	09-29-2010	141   	Published			02-06-2015 11:46
11500500	09-30-2010	139   	Published			02-06-2015 11:46
11500500	10-01-2010	134   	Published			02-06-2015 11:46
11500500	10-02-2010	130   	Published			02-06-2015 11:46
11500500	10-03-2010	130   	Published			02-06-2015 11:46
11500500	10-04-2010	126   	Published			02-06-2015 11:46
11500500	10-05-2010	137   	Published			02-06-2015 11:46
11500500	10-06-2010	144   	Published			02-06-2015 11:46
11500500	10-07-2010	151   	Published			02-06-2015 11:46
11500500	10-08-2010	157   	Published			02-06-2015 11:46
11500500	10-09-2010	159   	Published			02-06-2015 11:46
11500500	10-10-2010	167   	Published			02-06-2015 11:46
11500500	10-11-2010	165   	Published			02-06-2015 11:46
11500500	10-12-2010	166   	Published			02-06-2015 11:46
11500500	10-13-2010	166   	Published			02-06-2015 11:46
11500500	10-14-2010	165   	Published			02-06-2015 11:46
11500500	10-15-2010	168   	Published			02-06-2015 11:46
11500500	10-16-2010	182   	Published			02-06-2015 11:46
11500500	10-17-2010	185   	Published			02-06-2015 11:46
11500500	10-18-2010	182   	Published			02-06-2015 11:46
11500500	10-19-2010	185   	Published			02-06-2015 11:46
11500500	10-20-2010	179   	Published			02-06-2015 11:46
11500500	10-21-2010	180   	Published			02-06-2015 11:46
11500500	10-22-2010	181   	Published			02-06-2015 11:46
11500500	10-23-2010	191   	Published			02-06-2015 11:46
