"DATASET","VAR","SITE_NAME","AREA_KM2","WYEAR","TERM","VALUE"
"POR","NH4","Power",4122.55080000001,2002,"L",7639.56064007808
"POR","NH4","Power",4122.55080000001,2003,"L",6079.00815905959
"POR","NH4","Power",4122.55080000001,2004,"L",7577.14046118663
"POR","NH4","Power",4122.55080000001,2005,"L",7088.36427532751
"POR","NH4","Power",4122.55080000001,2006,"L",20258.3451952551
"POR","NH4","Power",4122.55080000001,2007,"L",8904.19003439006
"POR","NH4","Power",4122.55080000001,2008,"L",7852.65436604172
"POR","NH4","Power",4122.55080000001,2009,"L",4201.23187325599
"POR","NH4","Power",4122.55080000001,2010,"L",3242.54152752914
"POR","NH4","Power",4122.55080000001,2011,"L",11609.8537913618
"POR","NH4","Power",4122.55080000001,2012,"L",7648.26534935753
"POR","NH4","Power",4122.55080000001,2013,"L",3812.0521129471
"POR","NH4","Power",4122.55080000001,2014,"L",2660.87702143288
"POR","NH4","Power-Lone_Pine",429.7617,2002,"L",1202.19915267738
"POR","NH4","Power-Lone_Pine",429.7617,2003,"L",-1774.71660835807
"POR","NH4","Power-Lone_Pine",429.7617,2004,"L",-1026.43045234333
"POR","NH4","Power-Lone_Pine",429.7617,2005,"L",-676.767004346036
"POR","NH4","Power-Lone_Pine",429.7617,2006,"L",-1660.23680397025
"POR","NH4","Power-Lone_Pine",429.7617,2007,"L",196.147528144833
"POR","NH4","Power-Lone_Pine",429.7617,2008,"L",-776.645086941272
"POR","NH4","Power-Lone_Pine",429.7617,2009,"L",-387.090304085417
"POR","NH4","Power-Lone_Pine",429.7617,2010,"L",-229.984584421528
"POR","NH4","Power-Lone_Pine",429.7617,2011,"L",3221.67344683663
"POR","NH4","Power-Lone_Pine",429.7617,2012,"L",159.863153271495
"POR","NH4","Power-Lone_Pine",429.7617,2013,"L",-351.731324947154
"POR","NH4","Power-Lone_Pine",429.7617,2014,"L",150.497797101839
"POR","NH4","Lone_Pine",3692.78910000001,2002,"L",6437.3614874007
"POR","NH4","Lone_Pine",3692.78910000001,2003,"L",7853.72476741766
"POR","NH4","Lone_Pine",3692.78910000001,2004,"L",8603.57091352995
"POR","NH4","Lone_Pine",3692.78910000001,2005,"L",7765.13127967355
"POR","NH4","Lone_Pine",3692.78910000001,2006,"L",21918.5819992254
"POR","NH4","Lone_Pine",3692.78910000001,2007,"L",8708.04250624523
"POR","NH4","Lone_Pine",3692.78910000001,2008,"L",8629.29945298299
"POR","NH4","Lone_Pine",3692.78910000001,2009,"L",4588.32217734141
"POR","NH4","Lone_Pine",3692.78910000001,2010,"L",3472.52611195067
"POR","NH4","Lone_Pine",3692.78910000001,2011,"L",8388.18034452513
"POR","NH4","Lone_Pine",3692.78910000001,2012,"L",7488.40219608603
"POR","NH4","Lone_Pine",3692.78910000001,2013,"L",4163.78343789425
"POR","NH4","Lone_Pine",3692.78910000001,2014,"L",2510.37922433104
"POR","NH4","Lone_Pine-Godowa-Sycan",782.0874,2002,"L",-727.270198835496
"POR","NH4","Lone_Pine-Godowa-Sycan",782.0874,2003,"L",-186.956700261069
"POR","NH4","Lone_Pine-Godowa-Sycan",782.0874,2004,"L",2096.1031169233
"POR","NH4","Lone_Pine-Godowa-Sycan",782.0874,2005,"L",398.396502675486
"POR","NH4","Lone_Pine-Godowa-Sycan",782.0874,2006,"L",898.72141962667
"POR","NH4","Lone_Pine-Godowa-Sycan",782.0874,2007,"L",2057.40965076542
"POR","NH4","Lone_Pine-Godowa-Sycan",782.0874,2008,"L",785.300673354166
"POR","NH4","Lone_Pine-Godowa-Sycan",782.0874,2009,"L",184.0838651935
"POR","NH4","Lone_Pine-Godowa-Sycan",782.0874,2010,"L",-155.52737997681
"POR","NH4","Lone_Pine-Godowa-Sycan",782.0874,2011,"L",593.613891067217
"POR","NH4","Lone_Pine-Godowa-Sycan",782.0874,2012,"L",-1225.23009550902
"POR","NH4","Lone_Pine-Godowa-Sycan",782.0874,2013,"L",140.924354158946
"POR","NH4","Lone_Pine-Godowa-Sycan",782.0874,2014,"L",52.2241739760081
"POR","NH4","Godowa",1470.1266,2002,"L",5796.39315446023
"POR","NH4","Godowa",1470.1266,2003,"L",6504.69451012144
"POR","NH4","Godowa",1470.1266,2004,"L",5272.22539827094
"POR","NH4","Godowa",1470.1266,2005,"L",6400.44251043343
"POR","NH4","Godowa",1470.1266,2006,"L",16242.7952157611
"POR","NH4","Godowa",1470.1266,2007,"L",5127.24910665214
"POR","NH4","Godowa",1470.1266,2008,"L",5818.62474647495
"POR","NH4","Godowa",1470.1266,2009,"L",3291.32058457796
"POR","NH4","Godowa",1470.1266,2010,"L",3025.8849936273
"POR","NH4","Godowa",1470.1266,2011,"L",5299.34762471186
"POR","NH4","Godowa",1470.1266,2012,"L",6227.31163815251
"POR","NH4","Godowa",1470.1266,2013,"L",3334.00434382076
"POR","NH4","Godowa",1470.1266,2014,"L",2106.3088027625
"POR","NH4","Godowa-SF-NF",1003.7322,2002,"L",4256.17374213373
"POR","NH4","Godowa-SF-NF",1003.7322,2003,"L",4886.80155191186
"POR","NH4","Godowa-SF-NF",1003.7322,2004,"L",4087.86872019313
"POR","NH4","Godowa-SF-NF",1003.7322,2005,"L",4829.00661248705
"POR","NH4","Godowa-SF-NF",1003.7322,2006,"L",13910.690527617
"POR","NH4","Godowa-SF-NF",1003.7322,2007,"L",3791.350959791
"POR","NH4","Godowa-SF-NF",1003.7322,2008,"L",4000.267669891
"POR","NH4","Godowa-SF-NF",1003.7322,2009,"L",1987.6440262097
"POR","NH4","Godowa-SF-NF",1003.7322,2010,"L",1896.83718411378
"POR","NH4","Godowa-SF-NF",1003.7322,2011,"L",3078.80869094389
"POR","NH4","Godowa-SF-NF",1003.7322,2012,"L",3971.40031944429
"POR","NH4","Godowa-SF-NF",1003.7322,2013,"L",2150.89492227201
"POR","NH4","Godowa-SF-NF",1003.7322,2014,"L",971.668604661375
"POR","NH4","Sycan",1440.5751,2002,"L",1368.23853177596
"POR","NH4","Sycan",1440.5751,2003,"L",1535.98695755728
"POR","NH4","Sycan",1440.5751,2004,"L",1235.24239833572
"POR","NH4","Sycan",1440.5751,2005,"L",966.292266564636
"POR","NH4","Sycan",1440.5751,2006,"L",4777.06536383759
"POR","NH4","Sycan",1440.5751,2007,"L",1523.38374882767
"POR","NH4","Sycan",1440.5751,2008,"L",2025.37403315387
"POR","NH4","Sycan",1440.5751,2009,"L",1112.91772756995
"POR","NH4","Sycan",1440.5751,2010,"L",602.168498300171
"POR","NH4","Sycan",1440.5751,2011,"L",2495.21882874605
"POR","NH4","Sycan",1440.5751,2012,"L",2486.32065344254
"POR","NH4","Sycan",1440.5751,2013,"L",688.854739914548
"POR","NH4","Sycan",1440.5751,2014,"L",351.846247592538
"POR","NH4","SF",279.5418,2002,"L",587.526462311274
"POR","NH4","SF",279.5418,2003,"L",662.749032402187
"POR","NH4","SF",279.5418,2004,"L",454.203767485058
"POR","NH4","SF",279.5418,2005,"L",631.562894614405
"POR","NH4","SF",279.5418,2006,"L",1350.46784979272
"POR","NH4","SF",279.5418,2007,"L",527.947961205031
"POR","NH4","SF",279.5418,2008,"L",685.707097875696
"POR","NH4","SF",279.5418,2009,"L",476.392746601754
"POR","NH4","SF",279.5418,2010,"L",394.910829316541
"POR","NH4","SF",279.5418,2011,"L",971.638018401449
"POR","NH4","SF",279.5418,2012,"L",795.542712766245
"POR","NH4","SF",279.5418,2013,"L",440.726919795859
"POR","NH4","SF",279.5418,2014,"L",421.458746006772
"POR","NH4","NF",186.8526,2002,"L",952.692950015226
"POR","NH4","NF",186.8526,2003,"L",955.143925807396
"POR","NH4","NF",186.8526,2004,"L",730.152910592751
"POR","NH4","NF",186.8526,2005,"L",939.873003331967
"POR","NH4","NF",186.8526,2006,"L",981.636838351402
"POR","NH4","NF",186.8526,2007,"L",807.950185656107
"POR","NH4","NF",186.8526,2008,"L",1132.64997870826
"POR","NH4","NF",186.8526,2009,"L",827.2838117665
"POR","NH4","NF",186.8526,2010,"L",734.136980196988
"POR","NH4","NF",186.8526,2011,"L",1248.90091536652
"POR","NH4","NF",186.8526,2012,"L",1460.36860594197
"POR","NH4","NF",186.8526,2013,"L",742.382501752888
"POR","NH4","NF",186.8526,2014,"L",713.181452094348
"POR","NO23","Power",4122.55080000001,2002,"L",5727.82141598675
"POR","NO23","Power",4122.55080000001,2003,"L",7328.25590473457
"POR","NO23","Power",4122.55080000001,2004,"L",8289.26648685642
"POR","NO23","Power",4122.55080000001,2005,"L",6014.07264263795
"POR","NO23","Power",4122.55080000001,2006,"L",19877.3291477047
"POR","NO23","Power",4122.55080000001,2007,"L",9495.18240663599
"POR","NO23","Power",4122.55080000001,2008,"L",7492.41709812822
"POR","NO23","Power",4122.55080000001,2009,"L",4153.90932920055
"POR","NO23","Power",4122.55080000001,2010,"L",2867.95132675628
"POR","NO23","Power",4122.55080000001,2011,"L",10995.0285616465
"POR","NO23","Power",4122.55080000001,2012,"L",6101.1826970735
"POR","NO23","Power",4122.55080000001,2013,"L",7398.32673978234
"POR","NO23","Power",4122.55080000001,2014,"L",4084.11957986926
"POR","NO23","Power-Lone_Pine",429.7617,2002,"L",-1889.75015640081
"POR","NO23","Power-Lone_Pine",429.7617,2003,"L",-487.088724186885
"POR","NO23","Power-Lone_Pine",429.7617,2004,"L",-2451.16067048631
"POR","NO23","Power-Lone_Pine",429.7617,2005,"L",-1141.66362397104
"POR","NO23","Power-Lone_Pine",429.7617,2006,"L",-2470.5552642484
"POR","NO23","Power-Lone_Pine",429.7617,2007,"L",360.175094245928
"POR","NO23","Power-Lone_Pine",429.7617,2008,"L",-512.639926995036
"POR","NO23","Power-Lone_Pine",429.7617,2009,"L",325.776819807276
"POR","NO23","Power-Lone_Pine",429.7617,2010,"L",3.47914003645301
"POR","NO23","Power-Lone_Pine",429.7617,2011,"L",-794.627719206683
"POR","NO23","Power-Lone_Pine",429.7617,2012,"L",-215.915068948725
"POR","NO23","Power-Lone_Pine",429.7617,2013,"L",-1479.72706960521
"POR","NO23","Power-Lone_Pine",429.7617,2014,"L",36.6356699595851
"POR","NO23","Lone_Pine",3692.78910000001,2002,"L",7617.57157238756
"POR","NO23","Lone_Pine",3692.78910000001,2003,"L",7815.34462892145
"POR","NO23","Lone_Pine",3692.78910000001,2004,"L",10740.4271573427
"POR","NO23","Lone_Pine",3692.78910000001,2005,"L",7155.73626660899
"POR","NO23","Lone_Pine",3692.78910000001,2006,"L",22347.8844119531
"POR","NO23","Lone_Pine",3692.78910000001,2007,"L",9135.00731239006
"POR","NO23","Lone_Pine",3692.78910000001,2008,"L",8005.05702512326
"POR","NO23","Lone_Pine",3692.78910000001,2009,"L",3828.13250939327
"POR","NO23","Lone_Pine",3692.78910000001,2010,"L",2864.47218671983
"POR","NO23","Lone_Pine",3692.78910000001,2011,"L",11789.6562808532
"POR","NO23","Lone_Pine",3692.78910000001,2012,"L",6317.09776602223
"POR","NO23","Lone_Pine",3692.78910000001,2013,"L",8878.05380938755
"POR","NO23","Lone_Pine",3692.78910000001,2014,"L",4047.48390990967
"POR","NO23","Lone_Pine-Godowa-Sycan",782.0874,2002,"L",-1218.83746805998
"POR","NO23","Lone_Pine-Godowa-Sycan",782.0874,2003,"L",-1207.95188764592
"POR","NO23","Lone_Pine-Godowa-Sycan",782.0874,2004,"L",1748.08231671294
"POR","NO23","Lone_Pine-Godowa-Sycan",782.0874,2005,"L",-2192.62815149837
"POR","NO23","Lone_Pine-Godowa-Sycan",782.0874,2006,"L",4844.58373739864
"POR","NO23","Lone_Pine-Godowa-Sycan",782.0874,2007,"L",-1061.69493942603
"POR","NO23","Lone_Pine-Godowa-Sycan",782.0874,2008,"L",-565.353378863973
"POR","NO23","Lone_Pine-Godowa-Sycan",782.0874,2009,"L",-3290.33015278239
"POR","NO23","Lone_Pine-Godowa-Sycan",782.0874,2010,"L",-2562.09799472733
"POR","NO23","Lone_Pine-Godowa-Sycan",782.0874,2011,"L",-871.428868818627
"POR","NO23","Lone_Pine-Godowa-Sycan",782.0874,2012,"L",-2139.64538583401
"POR","NO23","Lone_Pine-Godowa-Sycan",782.0874,2013,"L",486.244630881713
"POR","NO23","Lone_Pine-Godowa-Sycan",782.0874,2014,"L",-1784.57176654913
"POR","NO23","Godowa",1470.1266,2002,"L",7486.40284894414
"POR","NO23","Godowa",1470.1266,2003,"L",7485.56411925727
"POR","NO23","Godowa",1470.1266,2004,"L",7623.92934962032
"POR","NO23","Godowa",1470.1266,2005,"L",8125.04382595845
"POR","NO23","Godowa",1470.1266,2006,"L",13228.8068902323
"POR","NO23","Godowa",1470.1266,2007,"L",7576.39454180394
"POR","NO23","Godowa",1470.1266,2008,"L",6661.72709218486
"POR","NO23","Godowa",1470.1266,2009,"L",5580.12367930937
"POR","NO23","Godowa",1470.1266,2010,"L",4371.10040822758
"POR","NO23","Godowa",1470.1266,2011,"L",9932.4563497831
"POR","NO23","Godowa",1470.1266,2012,"L",6694.0534647433
"POR","NO23","Godowa",1470.1266,2013,"L",7243.0443563396
"POR","NO23","Godowa",1470.1266,2014,"L",5124.23303585948
"POR","NO23","Godowa-SF-NF",1003.7322,2002,"L",5817.22037361005
"POR","NO23","Godowa-SF-NF",1003.7322,2003,"L",5720.69587173659
"POR","NO23","Godowa-SF-NF",1003.7322,2004,"L",6021.07679283433
"POR","NO23","Godowa-SF-NF",1003.7322,2005,"L",6359.3138131398
"POR","NO23","Godowa-SF-NF",1003.7322,2006,"L",10066.6280770107
"POR","NO23","Godowa-SF-NF",1003.7322,2007,"L",5827.0529264145
"POR","NO23","Godowa-SF-NF",1003.7322,2008,"L",4543.68952201352
"POR","NO23","Godowa-SF-NF",1003.7322,2009,"L",3869.30293145477
"POR","NO23","Godowa-SF-NF",1003.7322,2010,"L",2832.86371272666
"POR","NO23","Godowa-SF-NF",1003.7322,2011,"L",6480.88310345999
"POR","NO23","Godowa-SF-NF",1003.7322,2012,"L",4701.70334531939
"POR","NO23","Godowa-SF-NF",1003.7322,2013,"L",6084.89480330639
"POR","NO23","Godowa-SF-NF",1003.7322,2014,"L",4061.91145281014
"POR","NO23","Sycan",1440.5751,2002,"L",1350.00619150341
"POR","NO23","Sycan",1440.5751,2003,"L",1537.73239731011
"POR","NO23","Sycan",1440.5751,2004,"L",1368.41549100947
"POR","NO23","Sycan",1440.5751,2005,"L",1223.32059214891
"POR","NO23","Sycan",1440.5751,2006,"L",4274.49378432222
"POR","NO23","Sycan",1440.5751,2007,"L",2620.30771001216
"POR","NO23","Sycan",1440.5751,2008,"L",1908.68331180237
"POR","NO23","Sycan",1440.5751,2009,"L",1538.33898286628
"POR","NO23","Sycan",1440.5751,2010,"L",1055.46977321958
"POR","NO23","Sycan",1440.5751,2011,"L",2728.62879988875
"POR","NO23","Sycan",1440.5751,2012,"L",1762.68968711293
"POR","NO23","Sycan",1440.5751,2013,"L",1148.76482216624
"POR","NO23","Sycan",1440.5751,2014,"L",707.822640599321
"POR","NO23","SF",279.5418,2002,"L",888.763717456768
"POR","NO23","SF",279.5418,2003,"L",781.95654018135
"POR","NO23","SF",279.5418,2004,"L",534.828492186691
"POR","NO23","SF",279.5418,2005,"L",628.035268958977
"POR","NO23","SF",279.5418,2006,"L",1397.38092398979
"POR","NO23","SF",279.5418,2007,"L",441.648204135515
"POR","NO23","SF",279.5418,2008,"L",656.917483884541
"POR","NO23","SF",279.5418,2009,"L",455.906027024513
"POR","NO23","SF",279.5418,2010,"L",487.898671290193
"POR","NO23","SF",279.5418,2011,"L",1388.19979650425
"POR","NO23","SF",279.5418,2012,"L",452.931907446885
"POR","NO23","SF",279.5418,2013,"L",314.510063053532
"POR","NO23","SF",279.5418,2014,"L",333.512449989621
"POR","NO23","NF",186.8526,2002,"L",780.418757877315
"POR","NO23","NF",186.8526,2003,"L",982.911707339329
"POR","NO23","NF",186.8526,2004,"L",1068.02406459931
"POR","NO23","NF",186.8526,2005,"L",1137.69474385967
"POR","NO23","NF",186.8526,2006,"L",1764.7978892318
"POR","NO23","NF",186.8526,2007,"L",1307.69341125392
"POR","NO23","NF",186.8526,2008,"L",1461.1200862868
"POR","NO23","NF",186.8526,2009,"L",1254.9147208301
"POR","NO23","NF",186.8526,2010,"L",1050.33802421073
"POR","NO23","NF",186.8526,2011,"L",2063.37344981887
"POR","NO23","NF",186.8526,2012,"L",1539.41821197703
"POR","NO23","NF",186.8526,2013,"L",843.639489979674
"POR","NO23","NF",186.8526,2014,"L",728.809133059716
"POR","PO4","Power",4122.55080000001,2002,"L",14076.6646290669
"POR","PO4","Power",4122.55080000001,2003,"L",14338.4181626199
"POR","PO4","Power",4122.55080000001,2004,"L",14026.1544738259
"POR","PO4","Power",4122.55080000001,2005,"L",15706.8315221571
"POR","PO4","Power",4122.55080000001,2006,"L",43943.8505107467
"POR","PO4","Power",4122.55080000001,2007,"L",15296.5105309538
"POR","PO4","Power",4122.55080000001,2008,"L",16926.8581762958
"POR","PO4","Power",4122.55080000001,2009,"L",12206.2204972868
"POR","PO4","Power",4122.55080000001,2010,"L",10538.1391333322
"POR","PO4","Power",4122.55080000001,2011,"L",25816.7675964618
"POR","PO4","Power",4122.55080000001,2012,"L",13840.3943754103
"POR","PO4","Power",4122.55080000001,2013,"L",13079.8040432861
"POR","PO4","Power",4122.55080000001,2014,"L",8403.81506476434
"POR","PO4","Power-Lone_Pine",429.7617,2002,"L",345.550606578619
"POR","PO4","Power-Lone_Pine",429.7617,2003,"L",447.8218307756
"POR","PO4","Power-Lone_Pine",429.7617,2004,"L",-3917.07423784785
"POR","PO4","Power-Lone_Pine",429.7617,2005,"L",833.08324226592
"POR","PO4","Power-Lone_Pine",429.7617,2006,"L",-887.066183383522
"POR","PO4","Power-Lone_Pine",429.7617,2007,"L",2603.53863935937
"POR","PO4","Power-Lone_Pine",429.7617,2008,"L",-598.536883201327
"POR","PO4","Power-Lone_Pine",429.7617,2009,"L",1357.78622246374
"POR","PO4","Power-Lone_Pine",429.7617,2010,"L",1636.43031690935
"POR","PO4","Power-Lone_Pine",429.7617,2011,"L",1278.07789449571
"POR","PO4","Power-Lone_Pine",429.7617,2012,"L",640.3675074099
"POR","PO4","Power-Lone_Pine",429.7617,2013,"L",1307.84886882729
"POR","PO4","Power-Lone_Pine",429.7617,2014,"L",487.644417713634
"POR","PO4","Lone_Pine",3692.78910000001,2002,"L",13731.1140224883
"POR","PO4","Lone_Pine",3692.78910000001,2003,"L",13890.5963318443
"POR","PO4","Lone_Pine",3692.78910000001,2004,"L",17943.2287116737
"POR","PO4","Lone_Pine",3692.78910000001,2005,"L",14873.7482798912
"POR","PO4","Lone_Pine",3692.78910000001,2006,"L",44830.9166941303
"POR","PO4","Lone_Pine",3692.78910000001,2007,"L",12692.9718915945
"POR","PO4","Lone_Pine",3692.78910000001,2008,"L",17525.3950594971
"POR","PO4","Lone_Pine",3692.78910000001,2009,"L",10848.4342748231
"POR","PO4","Lone_Pine",3692.78910000001,2010,"L",8901.70881642286
"POR","PO4","Lone_Pine",3692.78910000001,2011,"L",24538.689701966
"POR","PO4","Lone_Pine",3692.78910000001,2012,"L",13200.0268680004
"POR","PO4","Lone_Pine",3692.78910000001,2013,"L",11771.9551744588
"POR","PO4","Lone_Pine",3692.78910000001,2014,"L",7916.17064705071
"POR","PO4","Lone_Pine-Godowa-Sycan",782.0874,2002,"L",1203.13196642434
"POR","PO4","Lone_Pine-Godowa-Sycan",782.0874,2003,"L",862.328652584061
"POR","PO4","Lone_Pine-Godowa-Sycan",782.0874,2004,"L",6214.84220622822
"POR","PO4","Lone_Pine-Godowa-Sycan",782.0874,2005,"L",-179.887985668271
"POR","PO4","Lone_Pine-Godowa-Sycan",782.0874,2006,"L",17364.1013509767
"POR","PO4","Lone_Pine-Godowa-Sycan",782.0874,2007,"L",938.758905896749
"POR","PO4","Lone_Pine-Godowa-Sycan",782.0874,2008,"L",3287.43882349054
"POR","PO4","Lone_Pine-Godowa-Sycan",782.0874,2009,"L",11.3401374427168
"POR","PO4","Lone_Pine-Godowa-Sycan",782.0874,2010,"L",-397.98217738659
"POR","PO4","Lone_Pine-Godowa-Sycan",782.0874,2011,"L",6532.36644758787
"POR","PO4","Lone_Pine-Godowa-Sycan",782.0874,2012,"L",1989.25885457112
"POR","PO4","Lone_Pine-Godowa-Sycan",782.0874,2013,"L",2126.00970998004
"POR","PO4","Lone_Pine-Godowa-Sycan",782.0874,2014,"L",131.401419828678
"POR","PO4","Godowa",1470.1266,2002,"L",10781.7603147385
"POR","PO4","Godowa",1470.1266,2003,"L",11279.6095066504
"POR","PO4","Godowa",1470.1266,2004,"L",10074.3776055555
"POR","PO4","Godowa",1470.1266,2005,"L",13120.1336866534
"POR","PO4","Godowa",1470.1266,2006,"L",19734.2924780065
"POR","PO4","Godowa",1470.1266,2007,"L",9541.37401132384
"POR","PO4","Godowa",1470.1266,2008,"L",11501.6483992272
"POR","PO4","Godowa",1470.1266,2009,"L",9409.13117878805
"POR","PO4","Godowa",1470.1266,2010,"L",8389.56706568674
"POR","PO4","Godowa",1470.1266,2011,"L",15603.0921145515
"POR","PO4","Godowa",1470.1266,2012,"L",9707.92477440116
"POR","PO4","Godowa",1470.1266,2013,"L",8663.13912558391
"POR","PO4","Godowa",1470.1266,2014,"L",7225.72240016724
"POR","PO4","Godowa-SF-NF",1003.7322,2002,"L",7493.71577769859
"POR","PO4","Godowa-SF-NF",1003.7322,2003,"L",8173.22761190894
"POR","PO4","Godowa-SF-NF",1003.7322,2004,"L",7157.13128549127
"POR","PO4","Godowa-SF-NF",1003.7322,2005,"L",9609.92717532666
"POR","PO4","Godowa-SF-NF",1003.7322,2006,"L",14855.6805200051
"POR","PO4","Godowa-SF-NF",1003.7322,2007,"L",6181.61692032451
"POR","PO4","Godowa-SF-NF",1003.7322,2008,"L",7298.57928608663
"POR","PO4","Godowa-SF-NF",1003.7322,2009,"L",6227.52327918629
"POR","PO4","Godowa-SF-NF",1003.7322,2010,"L",5451.48320339106
"POR","PO4","Godowa-SF-NF",1003.7322,2011,"L",10660.6788018792
"POR","PO4","Godowa-SF-NF",1003.7322,2012,"L",6123.09361842819
"POR","PO4","Godowa-SF-NF",1003.7322,2013,"L",5546.99341653369
"POR","PO4","Godowa-SF-NF",1003.7322,2014,"L",4547.0843265326
"POR","PO4","Sycan",1440.5751,2002,"L",1746.22174132545
"POR","PO4","Sycan",1440.5751,2003,"L",1748.65817260981
"POR","PO4","Sycan",1440.5751,2004,"L",1654.00889988999
"POR","PO4","Sycan",1440.5751,2005,"L",1933.50257890603
"POR","PO4","Sycan",1440.5751,2006,"L",7732.52286514712
"POR","PO4","Sycan",1440.5751,2007,"L",2212.83897437389
"POR","PO4","Sycan",1440.5751,2008,"L",2736.30783677937
"POR","PO4","Sycan",1440.5751,2009,"L",1427.96295859234
"POR","PO4","Sycan",1440.5751,2010,"L",910.123928122718
"POR","PO4","Sycan",1440.5751,2011,"L",2403.23113982663
"POR","PO4","Sycan",1440.5751,2012,"L",1502.84323902816
"POR","PO4","Sycan",1440.5751,2013,"L",982.80633889483
"POR","PO4","Sycan",1440.5751,2014,"L",559.046827054784
"POR","PO4","SF",279.5418,2002,"L",970.347119785469
"POR","PO4","SF",279.5418,2003,"L",921.054985104155
"POR","PO4","SF",279.5418,2004,"L",784.30628667772
"POR","PO4","SF",279.5418,2005,"L",1087.86585449752
"POR","PO4","SF",279.5418,2006,"L",2029.80874440027
"POR","PO4","SF",279.5418,2007,"L",860.841526849569
"POR","PO4","SF",279.5418,2008,"L",1218.62359463652
"POR","PO4","SF",279.5418,2009,"L",807.59432086879
"POR","PO4","SF",279.5418,2010,"L",789.12443292938
"POR","PO4","SF",279.5418,2011,"L",1816.13937078437
"POR","PO4","SF",279.5418,2012,"L",830.390380819751
"POR","PO4","SF",279.5418,2013,"L",626.235670174682
"POR","PO4","SF",279.5418,2014,"L",632.955587926608
"POR","PO4","NF",186.8526,2002,"L",2317.69741725442
"POR","PO4","NF",186.8526,2003,"L",2185.32690963732
"POR","PO4","NF",186.8526,2004,"L",2132.94003338654
"POR","PO4","NF",186.8526,2005,"L",2422.34065682923
"POR","PO4","NF",186.8526,2006,"L",2848.80321360108
"POR","PO4","NF",186.8526,2007,"L",2498.91556414977
"POR","PO4","NF",186.8526,2008,"L",2984.44551850403
"POR","PO4","NF",186.8526,2009,"L",2374.01357873297
"POR","PO4","NF",186.8526,2010,"L",2148.95942936629
"POR","PO4","NF",186.8526,2011,"L",3126.27394188799
"POR","PO4","NF",186.8526,2012,"L",2754.44077515322
"POR","PO4","NF",186.8526,2013,"L",2489.91003887555
"POR","PO4","NF",186.8526,2014,"L",2045.68248570804
"POR","TN","Power",4122.55080000001,2002,"L",125361.515440128
"POR","TN","Power",4122.55080000001,2003,"L",143609.34120512
"POR","TN","Power",4122.55080000001,2004,"L",123962.57293594
"POR","TN","Power",4122.55080000001,2005,"L",138551.606083086
"POR","TN","Power",4122.55080000001,2006,"L",384920.585606406
"POR","TN","Power",4122.55080000001,2007,"L",142989.141307802
"POR","TN","Power",4122.55080000001,2008,"L",158766.209588083
"POR","TN","Power",4122.55080000001,2009,"L",107033.093647533
"POR","TN","Power",4122.55080000001,2010,"L",76058.8135379413
"POR","TN","Power",4122.55080000001,2011,"L",255073.887927666
"POR","TN","Power",4122.55080000001,2012,"L",139399.620610645
"POR","TN","Power",4122.55080000001,2013,"L",107638.39770873
"POR","TN","Power",4122.55080000001,2014,"L",63718.3103123274
"POR","TN","Power-Lone_Pine",429.7617,2002,"L",-16830.4861490566
"POR","TN","Power-Lone_Pine",429.7617,2003,"L",-3891.58054628552
"POR","TN","Power-Lone_Pine",429.7617,2004,"L",-31089.7864797592
"POR","TN","Power-Lone_Pine",429.7617,2005,"L",-7423.84364773174
"POR","TN","Power-Lone_Pine",429.7617,2006,"L",-41724.2643369291
"POR","TN","Power-Lone_Pine",429.7617,2007,"L",6511.33359521399
"POR","TN","Power-Lone_Pine",429.7617,2008,"L",-10246.4638559938
"POR","TN","Power-Lone_Pine",429.7617,2009,"L",2265.91814683059
"POR","TN","Power-Lone_Pine",429.7617,2010,"L",-1615.71264210007
"POR","TN","Power-Lone_Pine",429.7617,2011,"L",-40185.0689814794
"POR","TN","Power-Lone_Pine",429.7617,2012,"L",-1354.2332918911
"POR","TN","Power-Lone_Pine",429.7617,2013,"L",-10810.4614042878
"POR","TN","Power-Lone_Pine",429.7617,2014,"L",518.861936817991
"POR","TN","Lone_Pine",3692.78910000001,2002,"L",142192.001589185
"POR","TN","Lone_Pine",3692.78910000001,2003,"L",147500.921751405
"POR","TN","Lone_Pine",3692.78910000001,2004,"L",155052.359415699
"POR","TN","Lone_Pine",3692.78910000001,2005,"L",145975.449730817
"POR","TN","Lone_Pine",3692.78910000001,2006,"L",426644.849943335
"POR","TN","Lone_Pine",3692.78910000001,2007,"L",136477.807712588
"POR","TN","Lone_Pine",3692.78910000001,2008,"L",169012.673444077
"POR","TN","Lone_Pine",3692.78910000001,2009,"L",104767.175500702
"POR","TN","Lone_Pine",3692.78910000001,2010,"L",77674.5261800414
"POR","TN","Lone_Pine",3692.78910000001,2011,"L",295258.956909145
"POR","TN","Lone_Pine",3692.78910000001,2012,"L",140753.853902536
"POR","TN","Lone_Pine",3692.78910000001,2013,"L",118448.859113018
"POR","TN","Lone_Pine",3692.78910000001,2014,"L",63199.4483755094
"POR","TN","Lone_Pine-Godowa-Sycan",782.0874,2002,"L",31307.8887665794
"POR","TN","Lone_Pine-Godowa-Sycan",782.0874,2003,"L",9488.94594282149
"POR","TN","Lone_Pine-Godowa-Sycan",782.0874,2004,"L",36558.2305796118
"POR","TN","Lone_Pine-Godowa-Sycan",782.0874,2005,"L",3553.40772504147
