STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,MXPN,MNPN,EVAP,MDEV,DAEV,MDPR,MDSF,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140218,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,83,-11,0
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140219,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10,-9999,-9999,83,-39,-33
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140220,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15,-9999,-9999,28,-83,-33
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140221,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,50,-39,-44
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140222,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,94,-44,-44
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140223,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,106,-56,-50
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140224,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,139,-56,22
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140225,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,161,0,-6
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140226,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,172,-17,0
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140227,-9999,-9999,-9999,-9999,-9999,-9999,-9999,46,-9999,-9999,94,0,22
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140228,-9999,-9999,-9999,-9999,-9999,-9999,-9999,36,-9999,-9999,72,6,0
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140301,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20,-9999,-9999,89,-11,11
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140302,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3,-9999,-9999,83,6,28
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140303,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,78,28,39
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140304,-9999,-9999,-9999,-9999,-9999,-9999,-9999,117,-9999,-9999,61,6,17
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140305,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3,-9999,-9999,100,11,50
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140306,-9999,-9999,-9999,-9999,-9999,-9999,-9999,38,-9999,-9999,100,33,39
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140307,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5,-9999,-9999,78,-22,-17
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140308,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,128,-22,-11
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140309,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10,-9999,-9999,161,-28,44
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140310,-9999,-9999,-9999,-9999,-9999,-9999,-9999,206,-9999,-9999,72,0,6
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140311,-9999,-9999,-9999,-9999,-9999,-9999,-9999,56,-9999,-9999,61,-39,-44
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,78,-44,-28
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140313,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,156,-39,-50
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140314,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,150,-50,6
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140315,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,144,-39,-39
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140316,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,183,-39,-17
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140317,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,194,-22,-6
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140318,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,78,-39,-50
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140319,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,106,-56,-50
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140320,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,133,-61,-17
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140321,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,144,-28,-33
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140322,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,133,-39,-39
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140323,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,144,-50,-44
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140324,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,156,-50,-39
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140325,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,194,-44,67
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140326,-9999,-9999,-9999,-9999,-9999,-9999,-9999,38,-9999,-9999,67,-6,6
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140327,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15,-9999,-9999,67,0,0
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10,-9999,-9999,67,0,22
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140329,-9999,-9999,-9999,-9999,-9999,-9999,-9999,114,-9999,-9999,100,17,33
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,84,-9999,-9999,67,-22,-11
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140331,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5,-9999,-9999,56,-17,-11
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140401,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20,-9999,-9999,28,-33,-39
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140402,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13,-9999,-9999,44,-39,-17
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140403,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,100,-28,-17
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140404,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,83,-17,0
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140405,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,78,-6,-6
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140406,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,100,-11,39
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140407,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,167,0,-11
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140408,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,217,-11,11
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140409,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,211,0,17
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140410,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,194,11,6
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140411,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,206,-6,6
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140412,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,217,6,33
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140413,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,189,11,-6
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140414,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,178,-11,-22
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140415,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,194,-22,11
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140416,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,167,6,6
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140417,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,178,6,0
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140418,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20,-9999,-9999,161,-11,-22
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140419,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,161,-22,-17
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140420,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,167,-22,-33
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140421,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,189,-33,11
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140422,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3,-9999,-9999,156,6,6
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140423,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,-9999,-9999,67,-22,-11
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140424,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,100,-11,50
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140425,-9999,-9999,-9999,-9999,-9999,-9999,-9999,48,-9999,-9999,106,0,0
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140426,-9999,-9999,-9999,-9999,-9999,-9999,-9999,84,-9999,-9999,61,-44,-50
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140427,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23,-9999,-9999,78,-50,22
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140428,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8,-9999,-9999,83,-39,-44
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140429,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,150,-44,-11
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140501,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,233,28,17
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140502,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,250,17,22
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140503,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,233,22,17
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140504,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,183,17,22
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140505,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13,-9999,-9999,139,22,28
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140506,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3,-9999,-9999,94,-11,-11
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140507,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,139,-17,-6
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140508,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,150,-6,44
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140509,-9999,-9999,-9999,-9999,-9999,-9999,-9999,135,-9999,-9999,122,33,33
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140510,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,122,0,0
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140511,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5,-9999,-9999,94,-28,-17
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140512,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,167,-17,11
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140513,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,200,11,28
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140514,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,239,28,50
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140515,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,267,50,50
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140516,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,267,50,78
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140517,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,228,28,17
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140518,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,206,17,44
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140519,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,144,0,22
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140520,-9999,-9999,-9999,-9999,-9999,-9999,-9999,173,-9999,-9999,122,22,50
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140521,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,189,50,50
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140522,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,222,50,78
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140523,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,244,61,61
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140524,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,233,56,44
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140525,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,233,44,61
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140526,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,239,50,50
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140527,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,211,44,44
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140528,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,183,33,22
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140529,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,144,-17,-22
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140530,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,206,-22,33
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140531,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,233,33,44
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140601,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,222,44,44
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140602,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,250,44,94
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140603,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8,-9999,-9999,250,61,50
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140604,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,239,50,39
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140605,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,267,39,67
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140606,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,272,67,100
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140607,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,272,100,106
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140608,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,261,100,94
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140609,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,278,94,122
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140610,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,289,94,67
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140611,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,261,67,44
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140612,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,272,44,78
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140613,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,217,22,11
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140614,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,172,11,0
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140615,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,194,0,72
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140616,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,200,28,17
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140617,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,156,0,0
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140618,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,161,0,0
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140619,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,228,0,33
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140620,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,261,33,67
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140621,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,244,67,56
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140622,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,250,56,72
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140623,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,272,72,106
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140624,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,283,94,89
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,256,89,128
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140626,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,189,94,94
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140627,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,161,94,111
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140628,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3,-9999,-9999,222,78,72
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140629,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,244,61,50
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140630,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,272,50,78
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140701,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,322,78,117
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140702,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5,-9999,-9999,356,117,122
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140703,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,317,111,111
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140704,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,311,106,100
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140705,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,306,100,94
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140706,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,322,94,106
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140707,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,333,106,139
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140708,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,356,139,194
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140709,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,339,194,200
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140710,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,328,128,117
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140711,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,328,117,178
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140712,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,272,111,100
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140713,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,333,100,161
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140714,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,356,161,150
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140715,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,333,150,150
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140716,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,361,150,167
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140717,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,350,167,200
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140718,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,339,133,117
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140719,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,333,117,122
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140720,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,333,122,133
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140721,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,317,133,144
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140722,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,267,122,144
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140723,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,278,139,117
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140724,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,244,44,22
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140725,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,256,22,94
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140726,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,289,94,111
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140727,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,322,111,150
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140728,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,317,117,117
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140729,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,339,117,150
GHCND:USC00353232,GERBER DAM OR US,1478.3,42.205,-121.1315,20140730,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,333,133,117
